Wavelength [nm],#32-OG515 Jaune.csv
820.95,0.9014660058892762
821.13,0.91175266688386
821.3,0.9202771520682335
821.48,0.910354013319313
821.66,0.9244080414145207
821.84,0.973618055878476
822.02,0.9212060154849065
822.19,0.9281555582204547
822.37,0.9460019423761735
822.55,0.9204760294108055
822.73,0.9241328493846028
822.91,0.9499661699471712
823.08,0.9703007746745241
823.26,0.9392020661716464
823.44,0.8926935569852339
823.62,0.9242963671806457
823.8,0.8957087785646922
823.97,0.9316372043400094
824.15,0.9404285519097483
824.33,0.9056321496032885
824.51,0.9059511738704716
824.69,0.942068133049847
824.86,0.9105913349681235
825.04,0.9192867262291436
825.22,0.9208636658191545
825.4,0.9167663869364682
825.57,0.8950584578770828
825.75,0.9170232643286595
825.93,0.9050081251319413
826.11,0.9223027315353031
826.28,0.9287211867015934
826.46,0.9315274391936567
826.64,0.9273995545279741
826.82,0.9168867963333236
826.99,0.9279448953879009
827.17,0.9560851348736001
827.35,0.9144105248670884
827.53,0.9646970048392327
827.7,0.9141184497621164
827.88,0.9683101104874081
828.06,0.9485601402064197
828.24,0.8977084156050378
828.41,0.8936010606213698
828.59,0.8849033842288226
828.77,0.885069639997579
828.95,0.8809207308597229
829.12,0.8978555777851148
829.3,0.9067901517094858
829.48,0.9179419172339299
829.66,0.9239750960606361
829.83,0.9159330990635285
830.01,0.904025327035777
830.19,0.930705726667715
830.36,0.9189462113642579
830.54,0.9174531680138345
830.72,0.938655310384962
830.9,0.8922488786300394
831.07,0.9150233770271732
831.25,0.9019330525139543
831.43,0.9525045605101158
831.6,0.9057147702221469
831.78,0.9248937063582565
831.96,0.8977912795250446
832.14,0.8719963788757346
832.31,0.9361265499034445
832.49,0.9261115779639911
832.67,0.9192761966691144
832.84,0.9239241766084993
833.02,0.9090761429845274
833.2,0.9254358515869469
833.37,0.9633198243337159
833.55,0.9204447766558647
833.73,0.9308698305510087
833.91,0.9239548776877348
834.08,0.9210729281729853
834.26,0.9086446565731797
834.44,0.8892920493941784
834.61,0.9008985791890649
834.79,0.8914375299573168
834.97,0.870956280551751
835.14,0.8704195396147458
835.32,0.9231649757362457
835.5,0.8885478475580012
835.67,0.9428188248218662
835.85,0.9190648695283755
836.03,0.9598869039172219
836.2,0.954861259475119
836.38,0.9101953041634645
836.56,0.9146879817353997
836.73,0.8865102977046398
836.91,0.9265312692576126
837.09,0.9143087980137673
837.26,0.9205158843143959
837.44,0.9200924589653459
837.62,0.9124761921928417
837.79,0.9138421660609134
837.97,0.8726752215751272
838.14,0.9310108364273717
838.32,0.9326106449159303
838.5,0.888689533286095
838.67,0.9088913693625492
838.85,0.9255439551827089
839.03,0.9066008104329036
839.2,0.9164535900107872
839.38,0.9612251632949147
839.56,0.9103789326016025
839.73,0.9996381362716321
839.91,0.9470857607774787
840.08,0.9164773260726692
840.26,0.9509043494626498
840.44,0.9298983829659336
840.61,0.9238490423428645
840.79,0.9302358806421838
840.97,0.9364392683142996
841.14,0.9267897058280972
841.32,0.9433591451353885
841.49,0.9098190714187719
841.67,0.9133194783642312
841.85,0.9118106825492881
842.02,0.9430611858452906
842.2,0.9171291893196304
842.37,0.9291516216149446
842.55,0.9594764538054101
842.73,0.9434264268299205
842.9,0.9350950345419179
843.08,0.8943989195093283
843.25,0.9107756315007429
843.43,0.901673751293954
843.61,0.8874510148170761
843.78,0.9119463654120256
843.96,0.8668305889097685
844.13,0.9009520275457427
844.31,0.9306791107043477
844.49,0.9045072292206948
844.66,0.9107980387311011
844.84,0.9181964195948238
845.01,0.8894953120908848
845.19,0.9108196938920837
845.37,0.9489968979111668
845.54,0.9215079981853145
845.72,0.9190697661461402
845.89,0.8983499805313613
846.07,0.9170712920235002
846.24,0.9240743037334407
846.42,0.9615151329187902
846.59,0.9310605710346799
846.77,0.9687559752044523
846.95,0.9417740077495026
847.12,0.9744884656226466
847.3,0.9596654468500446
847.47,0.977314641032755
847.65,0.9271229898955387
847.82,0.9288161583596058
848.0,0.9357771501389831
848.17,0.9841035526242531
848.35,0.9422242726445977
848.53,0.9945434807881908
848.7,0.9871656173968979
848.88,1.000854528771953
849.05,0.9517712778876514
849.23,0.956250800356091
849.4,0.8996127255263439
849.58,0.9060224780007774
849.75,0.9207294952622519
849.93,0.9096010825212676
850.1,0.9345961749117004
850.28,0.8990948481205054
850.45,0.9578942162503844
850.63,0.8987800401550919
850.8,0.8923920442664112
850.98,0.8933036895228804
851.16,0.9135239665520988
851.33,0.9255924134165007
851.51,0.9001068650280696
851.68,0.9252037386986514
851.86,0.8823767397115163
852.03,0.907027767590422
852.21,0.9768861703393713
852.38,0.9250710901229784
852.56,0.9513712248988572
852.73,0.9435785946117964
852.91,0.9602434406714933
853.08,0.9916723388179847
853.26,0.95298797722679
853.43,0.9362991492577335
853.61,0.9803414155325715
853.78,0.9519291040743543
853.96,0.9903068179365377
854.13,0.9628841587588619
854.31,0.9152492912443614
854.48,0.928390148856947
854.66,0.9772354680165177
854.83,0.9493963318890211
855.0,0.9487537486537276
855.18,0.9696318510540608
855.35,0.9449357986203808
855.53,0.9523917431970289
855.7,0.9523235413661878
855.88,0.9464060695389135
856.05,0.9100430721563407
856.23,0.9283544723229571
856.4,0.9339229583444569
856.58,0.9550445669770213
856.75,0.981804512608238
856.93,0.9563160798752909
857.1,0.9375459419240163
857.28,0.9617243677177626
857.45,0.9444856939015955
857.62,0.9487432250621131
857.8,0.9376732740943268
857.97,0.9511450990196771
858.15,0.9031380932621077
858.32,0.996299177108908
858.5,0.9431075059766886
858.67,0.8850389053142026
858.85,0.954878936148096
859.02,0.9413420694633388
859.19,0.9525154237612256
859.37,0.9457052662811901
859.54,0.9590652437792725
859.72,0.9803031318518235
859.89,0.9460737235869455
860.07,0.9689419578277862
860.24,0.9151691693078408
860.41,0.9775154115500321
860.59,0.9367176212933676
860.76,0.9458466241236507
860.94,0.9312028502461951
861.11,0.9273687102221317
861.29,0.8990786311631785
861.46,0.9096451766469298
861.63,0.9094526734069438
861.81,0.9366092805837419
861.98,0.9776844395121883
862.16,0.9408148743433306
862.33,0.936277465198389
862.5,0.9607726932791488
862.68,0.9610118580384522
862.85,1.0
863.03,0.9005981945252152
863.2,0.9509707558065758
863.37,0.9096458174757445
863.55,0.9362607899960548
863.72,0.9577172216793518
863.9,0.9857099678628486
864.07,0.9988084395058024
864.24,0.9341906187152247
864.42,0.9459450418260014
864.59,0.8712077930981471
864.77,0.9260109937780162
864.94,0.9253849331412599
865.11,0.8997967845978883
865.29,0.9288850740683581
865.46,0.8898164576005644
865.63,0.9243002833228519
865.81,0.9693715887331517
865.98,0.9496846673116245
866.16,0.9334295382792758
866.33,0.954448034711253
866.5,0.8489120996507974
866.68,0.9350986200264301
866.85,0.8984696153806249
867.02,0.9478251865466383
867.2,0.9288903218872588
867.37,0.9488119191869894
867.54,0.9091160273432309
867.72,0.9463204643291194
867.89,0.8636474147426371
868.06,0.8967259249980022
868.24,0.9307008169803591
868.41,0.9214850108335938
868.59,0.8950506625938126
868.76,0.9203443703313765
868.93,0.8872695917989942
869.11,0.8445265625956276
869.28,0.9252322580794744
869.45,0.9029292194114352
869.63,0.9178775536787163
869.8,0.924419069551728
869.97,0.9803339456377438
870.15,0.8764195780687767
870.32,0.894207796945262
870.49,0.9044872661140518
870.66,0.9060985613544087
870.84,0.9354201753876532
871.01,0.9887377780107857
871.18,0.9301781342497072
871.36,0.9573595755921672
871.53,0.9931528948723064
871.7,0.9514133789177063
871.88,1.0040831013945701
872.05,0.9778593511298392
872.22,0.9333973773279561
872.4,0.9093598356929857
872.57,0.9407248046879679
872.74,0.8785532151668226
872.92,0.8895079384231034
873.09,0.8576555616642638
873.26,0.9409957965665048
873.43,0.9192682883715527
873.61,0.9139397751784976
873.78,0.9600132229402873
873.95,0.9357359162255253
874.13,0.908857001224857
874.3,0.9584993125122766
874.47,0.9501254533872414
874.64,0.964700701609352
874.82,0.9667014110996995
874.99,0.9232146253885781
875.16,0.9638851287274315
875.34,0.9586249053193893
875.51,0.9880549878750607
875.68,1.0
875.85,1.018314022908998
876.03,0.972901181917875
876.2,0.9888265761360318
876.37,1.000777320146852
876.54,0.9787929723772021
876.72,0.96360857984767
876.89,0.9442988467056174
877.06,1.0
877.23,0.9619999274701303
877.41,0.9704388559467877
877.58,0.9492336984690082
877.75,1.0192389207519097
877.92,0.9523616051563117
878.1,0.9543863064365866
878.27,1.0342102498686876
878.44,0.9812010290334436
878.61,0.9594424118291536
878.79,0.9868795591909455
878.96,0.9848672253253213
879.13,1.0296045728603869
879.3,0.9719580973515651
879.48,0.9532435747612737
879.65,0.9751497273621167
879.82,0.9520118902376584
879.99,0.9733111459566706
880.16,0.9409168061989678
880.34,0.9759430175966293
880.51,0.9443241094784584
880.68,0.9948118034581757
880.85,0.9308910006185244
881.03,0.9561656541297593
881.2,0.9449678984331835
881.37,0.994537863282849
881.54,0.9632053799053979
881.71,0.9824940886063595
881.89,0.9536323367621541
882.06,0.9540827184453684
882.23,1.0099595170708988
882.4,0.9382126296624438
882.57,1.008291329893525
882.75,0.9753188979748433
882.92,0.9601583474790839
883.09,0.9754203847728203
883.26,0.9600171280452128
883.43,1.0347199626638797
883.61,0.9885811782176653
883.78,0.9444189323011849
883.95,0.9892710695161369
884.12,0.9880785483142065
884.29,0.9535718379042162
884.47,0.9920246083228408
884.64,1.0090295799946083
884.81,0.9565402891451686
884.98,0.9491433532125502
885.15,0.9654693378572292
885.32,0.961947939653532
885.5,0.923945506004045
885.67,0.9389587443176944
885.84,0.9462503095203367
886.01,0.9687060280294929
886.18,0.9564999982991866
886.35,0.9568333408095733
886.53,0.94969590349334
886.7,0.9735717220141716
886.87,0.9277889995112565
887.04,1.0311444245668453
887.21,0.9320147391728217
887.38,0.9689462458678191
887.55,1.0009789800999405
887.73,1.000960180154665
887.9,0.922235905343126
888.07,0.92887033514569
888.24,0.9930725389892172
888.41,0.9848709678589699
888.58,0.988266306495739
888.75,0.9693085593791055
888.93,0.9678544198365981
889.1,0.9102851470283885
889.27,0.9959327737239626
889.44,1.0010510039355938
889.61,0.978383302045033
889.78,0.925010623556582
889.95,0.9448052299661756
890.12,0.9619639782759892
890.3,1.028093796277222
890.47,0.9351499061350989
890.64,0.917565819467662
890.81,1.053079082389168
890.98,0.9336472781139067
891.15,1.0
891.32,0.9477317289355645
891.49,0.969392210237778
891.66,1.019823234692537
891.84,0.9438839440439056
892.01,0.9595517147637773
892.18,0.9855470640224272
892.35,0.9441143382907246
892.52,0.922327812804441
892.69,0.9880625680702974
892.86,0.942496963132618
893.03,0.9737553250492678
893.2,0.9715371438697356
893.37,0.9911058855522629
893.55,0.9130407918161492
893.72,0.9661006281886375
893.89,0.8983382284445095
894.06,0.9382094545851579
894.23,1.010435130772792
894.4,0.9518608764486883
894.57,1.0
894.74,0.9808228405406612
894.91,0.8937431568888977
895.08,0.9296294391950418
895.25,0.9398049605549678
895.42,0.9553307811891171
895.59,1.065673898383709
895.76,0.866308915410657
895.94,1.0012369024048409
896.11,1.001211429268654
896.28,0.9654132435273172
896.45,0.9709256975523028
896.62,0.9759751455102473
896.79,1.0516752637204332
896.96,0.9823419562741105
897.13,1.0158445532704052
897.3,1.0917815694024753
897.47,0.9234881030708827
897.64,1.0024257972190591
897.81,1.0399265738816654
897.98,1.0061768718365751
898.15,0.9222260730137919
898.32,0.9610928636719485
898.49,0.9497890676402668
898.66,0.9623544829092497
898.83,0.989980853699741
899.0,0.9445451684257654
899.17,0.973765452903191
899.34,0.9559078152604426
899.51,0.9524090550737696
899.68,0.955040085021833
899.85,0.9771999289206417
900.02,1.038987812802401
900.19,0.9374586619753165
900.36,1.0239849303315423
900.53,1.0538323659528408
900.7,0.9798784989456719
900.87,1.0399189934590685
901.04,1.0861277901538733
901.21,1.0781837240815075
901.38,1.1321456335196747
901.55,0.934233536350606
901.72,1.0158421859937221
901.89,0.9197463204283324
902.06,1.022776733730356
902.23,1.0195129777345493
902.4,0.9512506393238997
902.57,1.0125615652252498
902.74,0.9509851456781416
