Wavelength [nm],#22-BP520-∆28.csv
808.26,0.01310555381298838
808.44,0.00010046389779984901
808.62,0.0028519752498810174
808.8,0.00814296906585413
808.98,0.004531255337642677
809.16,0.0036746931892206055
809.34,0.007333567505477417
809.51,0.003043068150959789
809.69,0.014326708844033118
809.87,0.007449257134239773
810.05,0.009864737368243217
810.23,0.003618083940495605
810.41,0.013514719395322634
810.59,0.006171323423349677
810.77,0.002292564640320952
810.95,0.0009853997528176733
811.13,0.005436272233937914
811.31,0.01129877031413725
811.48,0.00032625178182132323
811.66,-0.0014265963141152777
811.84,0.006863247306750058
812.02,0.010365009768093044
812.2,0.0030371571236135204
812.38,0.006337541546328118
812.56,0.014339011782450098
812.74,0.01036038817573285
812.92,0.008033394677478886
813.1,0.009212624141222744
813.27,0.002419709451995251
813.45,0.010267001841134287
813.63,0.011103319789617849
813.81,0.0077958419383621705
813.99,0.008630996520922118
814.17,0.013413842696100952
814.35,0.00034314469883390446
814.53,0.004276269494084433
814.7,0.0031753245486926996
814.88,0.007051122511068632
815.06,0.013078297624772193
815.24,0.003631340809904679
815.42,0.0063849870452567506
815.6,-0.00012284365512520365
815.78,-0.0010383599356365205
815.95,0.008212847346954636
816.13,0.0036727189819199166
816.31,0.007400690415306555
816.49,0.00836492482934655
816.67,0.004399511641356275
816.85,0.006582343941907829
817.03,0.006186132614398908
817.2,0.00716108105840307
817.38,0.008493647269455938
817.56,0.007201326879416239
817.74,0.0106222428094404
817.92,0.01009653404000607
818.1,0.01447855383697265
818.27,0.009231311018793214
818.45,0.009316258897049033
818.63,0.005707328209420906
818.81,0.0059389379750692155
818.99,0.010896487426887149
819.17,0.009901293854484466
819.34,0.007407675302776193
819.52,0.011248652263514907
819.7,0.0006242872266471695
819.88,0.006036105624910393
820.06,0.0024152218600969307
820.24,0.01080288284265781
820.41,0.003411756667501775
820.59,0.0039014841241980106
820.77,0.006246688648987161
820.95,0.005884766796387078
821.13,0.008120618425608036
821.3,0.0034644008529179236
821.48,0.007138217081434757
821.66,0.010432542153726224
821.84,0.008566539913129393
822.02,0.008183970493180346
822.19,-0.0003950867935964231
822.37,0.013426792592696864
822.55,0.009447350055114987
822.73,0.0014313313828580995
822.91,0.0068150954219228475
823.08,0.003069247182673634
823.26,0.00512471917239526
823.44,0.013145357808376276
823.62,0.005989976114886352
823.8,0.005404984438469519
823.97,0.0012034067156484608
824.15,0.009966254903753255
824.33,0.015234370157912262
824.51,0.013562169367147103
824.69,0.007506883193605251
824.86,0.010866300368069255
825.04,0.011734798411019943
825.22,0.010930867678305478
825.4,0.0065492871645331605
825.57,0.01051312439939718
825.75,0.014512969343379433
825.93,0.0072257215657203
826.11,0.005640276989037595
826.28,0.009954120800084804
826.46,0.009673495550878479
826.64,0.014708240022505524
826.82,0.005430589679973445
826.99,0.00792083765735348
827.17,0.010606813509852035
827.35,0.008919223378172431
827.53,0.010349094336177133
827.7,0.010371540305182508
827.88,0.006655239016511865
828.06,0.006859979667125412
828.24,0.00330537909246667
828.41,0.021697218726621587
828.59,-0.001567348570368025
828.77,0.011256679582149766
828.95,0.00786358932644142
829.12,0.010206162199422273
829.3,0.02114864080945788
829.48,0.013816447336759205
829.66,0.015521866497263706
829.83,0.01772894118555392
830.01,0.011431154947461589
830.19,0.006385548484274702
830.36,0.013155332522497513
830.54,0.015251173348138075
830.72,0.003449503018450364
830.9,0.004957521650587303
831.07,0.00889808120352563
831.25,0.008671074325841785
831.43,0.016997613654525526
831.6,0.011545695662245465
831.78,0.013916953061943568
831.96,0.015893679294009196
832.14,0.004795090968483522
832.31,0.002016289466989016
832.49,0.007694212997259592
832.67,-0.0048399302655402895
832.84,0.002009402529456915
833.02,0.0019877991781406296
833.2,0.00392365453279993
833.37,0.010900090653994077
833.55,0.009378358918827358
833.73,0.017273416869613832
833.91,0.006093380807595293
834.08,0.008139145947151311
834.26,0.008051668950303898
834.44,0.016597090190001253
834.61,0.01056383999273418
834.79,0.006162810687973708
834.97,0.010027564627877536
835.14,0.007509658975164621
835.32,-0.0005041356919766378
835.5,0.005949877352576883
835.67,0.009410508619264983
835.85,0.009367163211132203
836.03,0.014079770659651637
836.2,0.009662820664640926
836.38,0.001773796098581559
836.56,0.004139864615560984
836.73,0.007440620428009586
836.91,0.011845571514890164
837.09,0.011538595838495794
837.26,0.013734597867795722
837.44,-0.0015078476343319649
837.62,0.003498020271934739
837.79,0.013441719677731936
837.97,0.007722140234066663
838.14,0.00348985950648041
838.32,0.003944073068622433
838.5,0.005020726108359446
838.67,0.023019628662612195
838.85,0.004965299676755672
839.03,0.004189935694699086
839.2,-0.0032361589761569836
839.38,0.014703703011849402
839.56,-0.0001851154578962939
839.73,0.011388294098887738
839.91,0.011575845111335883
840.08,0.006428191406127764
840.26,0.01306991547545541
840.44,0.002645175833510584
840.61,0.0026339851294609534
840.79,0.0056886156873609504
840.97,0.010880748486572804
841.14,0.004410733845862232
841.32,0.008960943145277137
841.49,0.016920944557205168
841.67,0.00653508263984251
841.85,0.011500461827563157
842.02,0.005540333914289077
842.2,0.019541447664717656
842.37,0.00956858788238921
842.55,0.017119806843947257
842.73,0.011775725073932574
842.9,0.004547439884471169
843.08,0.010123205097542179
843.25,0.004211986131748405
843.43,0.013856157666102242
843.61,0.0016285812738047495
843.78,0.009961057260851395
843.96,0.00866707010223908
844.13,0.014752998530481433
844.31,0.0020839013483019983
844.49,0.003983769321828635
844.66,0.01877842604211186
844.84,0.01646343373961756
845.01,0.010737896294849216
845.19,0.008637890291741406
845.37,0.0040768309676696675
845.54,0.013896598561135317
845.72,0.00831421579074197
845.89,0.009882253114633314
846.07,-0.0021525555469969807
846.24,0.00754268451568944
846.42,0.01605700658350116
846.59,0.021605392311388905
846.77,0.025348733001227534
846.95,0.01215217257204012
847.12,0.015578729026252978
847.3,0.018525873351085905
847.47,0.0034940497297489934
847.65,-0.003082442449046901
847.82,0.005852938908586218
848.0,0.014697180841946822
848.17,-0.00022120198449778736
848.35,-0.000626426963774818
848.53,0.012370022662521702
848.7,0.01560285434206863
848.88,0.03395522330711858
849.05,0.01613406890808787
849.23,0.015214094290047522
849.4,0.014416434823416598
849.58,0.012615022166757773
849.75,0.015551637497704668
849.93,0.006028492607117024
850.1,-0.005635883841751678
850.28,0.011970387846615716
850.45,0.003639668210627848
850.63,0.017959818157769997
850.8,0.022045704980564497
850.98,0.018478960590959777
851.16,0.0117024748811288
851.33,0.009181734977195656
851.51,0.00669034185920262
851.68,0.006847275974992574
851.86,0.012222182759850726
852.03,0.006499622753688065
852.21,0.017888845596422575
852.38,0.015726745994153322
852.56,0.0011025004453331668
852.73,0.01194834884177816
852.91,0.017832272952571337
853.08,0.0016059538450529313
853.26,0.007822452710156965
853.43,0.012410923953229507
853.61,0.024559761187596722
853.78,0.021942155974361763
853.96,-0.0025519734209560503
854.13,0.023712429125508076
854.31,0.01063744805583317
854.48,0.00664283414380425
854.66,0.018337630997999642
854.83,0.0016416506329286382
855.0,0.020152694166181657
855.18,0.023948712784424054
855.35,0.011717290021443538
855.53,0.03148455352339504
855.7,0.007852895830367865
855.88,0.020205507661408356
856.05,0.012338186006662873
856.23,0.008593380001439221
856.4,0.005971460312265884
856.58,0.022707977761333355
856.75,0.01793545077436076
856.93,0.0037087762466898877
857.1,0.016223677187105188
857.28,-0.00026985697580280446
857.45,0.01184535144840058
857.62,0.02256882643197864
857.8,0.005305992253360694
857.97,0.018872710209598163
858.15,0.010937716123632804
858.32,0.025097512689486526
858.5,-0.0007906903191598015
858.67,0.009074666746780589
858.85,0.019504073150760394
859.02,0.009504243130940173
859.19,0.0007593521927455147
859.37,0.0012901384222752839
859.54,0.014417023300945235
859.72,0.016753635954539818
859.89,0.026683579642811657
860.07,0.0018587826033358134
860.24,-0.003918235614571398
860.41,0.020549390935542755
860.59,0.007385269480644666
860.76,0.03357052282207419
860.94,0.008447428945161458
861.11,0.02375001680924107
861.29,0.013914125323556847
861.46,0.00025045454632359666
861.63,0.00397940747638127
861.81,0.017981058534577567
861.98,0.016999560511893292
862.16,0.014647637715988903
862.33,0.030239407346910493
862.5,0.02155889236276996
862.68,0.010166724229960147
862.85,0.026677151283725484
863.03,0.017978714878419195
863.2,0.011044269561907079
863.37,0.025340689157707808
863.55,-0.007194363485765135
863.72,0.024020801776818458
863.9,0.02541980824627382
864.07,0.004451207097928723
864.24,0.0088534923023403
864.42,0.0008551279451212983
864.59,-0.005503283480385311
864.77,0.015421885707459906
864.94,0.009018643282358416
865.11,0.02100306791040295
865.29,0.02261056343536806
865.46,-0.0060738112283541135
865.63,0.008694186370679674
865.81,0.024791385263547586
865.98,0.039815734530168324
866.16,0.014290005398399828
866.33,0.025187942820813665
866.5,0.010113756332810697
866.68,0.017547917831280423
866.85,0.002002469366368913
867.02,0.04166262185664333
867.2,-0.009876941264979287
867.37,0.02989336001366556
867.54,0.009657872146561766
867.72,0.029347690280664713
867.89,0.008505123581158099
868.06,0.020697579486869382
868.24,0.014143796346673685
868.41,0.029650630073194153
868.59,0.03626522736146798
868.76,0.018198052921617126
868.93,0.021970799179186474
869.11,0.024917535977106362
869.28,0.027374805533851625
869.45,-0.00033330385748196663
869.63,0.032636380341413175
869.8,0.01236683321795832
869.97,-0.005590913056703764
870.15,0.027342151765197664
870.32,-0.0022089768676662735
870.49,0.013671834737775196
870.66,0.017548213354289192
870.84,0.019032464138451735
871.01,0.007599497656285399
871.18,0.027714205907137367
871.36,0.01927023861984679
871.53,0.03044991391858844
871.7,0.005638193192510207
871.88,0.018694631504994973
872.05,0.009709159625534898
872.22,0.006184395030875024
872.4,-0.003657877764529745
872.57,0.016298163192456347
872.74,0.011806687620567344
872.92,0.0305636978312763
873.09,0.031795433255545645
873.26,0.0254133294950269
873.43,0.03753759441216357
873.61,0.009274691854864101
873.78,0.024182335262099397
873.95,0.03889492488396765
874.13,0.020030477169662393
874.3,0.022185556210305796
874.47,-0.00038221031967860294
874.64,0.002607058238709306
874.82,0.019462828978386273
874.99,0.022797449520677724
875.16,0.013341716833427329
875.34,0.018080342311934436
875.51,0.04290590348924334
875.68,0.016346930671377154
875.85,-0.014139018585768721
876.03,0.026700783883676565
876.2,0.018973384743587368
876.37,0.018244654525932606
876.54,0.012045023503447288
876.72,0.043425527424469534
876.89,0.027086522458117303
877.06,0.02101095805236648
877.23,0.014324649276235618
877.41,0.03848489342709476
877.58,0.015283062950321346
877.75,0.002782607692684801
877.92,0.032633240190266165
878.1,0.03901998136740968
878.27,0.023756284235011662
878.44,0.03307901506798974
878.61,0.005941466400821596
878.79,0.0348275729839269
878.96,0.00459971028780702
879.13,0.030014877456737955
879.3,-0.00043611507504439495
879.48,0.04471786365705772
879.65,0.02442639353858312
879.82,0.046744667093825826
879.99,0.014938659855297218
880.16,0.0019730776852668564
880.34,0.019470579283303674
880.51,0.014108461687777527
880.68,0.05401883054068601
880.85,0.01190585408152095
881.03,0.036503887832552706
881.2,0.020100042250566573
881.37,0.008622185837085586
881.54,0.01092556936176653
881.71,0.02667132651358443
881.89,0.01379547036427615
882.06,-0.0013499477490812068
882.23,0.011291578052585504
882.4,0.030869328267097818
882.57,0.02622936694934074
882.75,-0.0013475678777866565
882.92,0.021666088097505393
883.09,-0.00048137535816615334
883.26,-0.00048050050501580123
883.43,0.0360641944633426
883.61,0.027643406688889274
883.78,0.03688431128146978
883.95,0.04333703185553254
884.12,0.03527944819578365
884.29,0.04139500613999185
884.47,0.010165277401463146
884.64,0.028417192580153797
884.81,0.004048292910113603
884.98,0.0457443730063962
885.15,0.01496742729569743
885.32,0.024567916484441024
885.5,0.041170129265282095
885.67,0.018571060982931677
885.84,0.04004938757373372
886.01,0.019762348570879953
886.18,0.04110865816033231
886.35,0.059926088741817866
886.53,0.00789143000753962
886.7,0.023097581595271196
886.87,0.028952072375054292
887.04,0.0004586240578076752
887.21,0.02064475619227023
887.38,0.01598416593651717
887.55,0.010251118960168226
887.73,0.030218043788359752
887.9,0.03932892820227674
888.07,0.024774858181695794
888.24,0.017290173756100726
888.41,0.05796559868518918
888.58,0.025036739736855274
888.75,0.04038095658669968
888.93,0.012527959355498502
889.1,-0.0014908043678813709
889.27,0.033016952872112836
889.44,0.0004952572502259315
889.61,0.01798429290292485
889.78,0.03130161662817556
889.95,0.027568506131348428
890.12,0.05438223769473132
890.3,0.021039252801411727
890.47,0.01489619319507241
890.64,0.03345923325833705
890.81,0.05925796531538306
890.98,0.011028478554894283
891.15,0.05948840205688455
891.32,0.03570373383163804
891.49,0.05326939942368368
891.66,0.004664952806290034
891.84,0.02485117857428507
892.01,0.06436729677263733
892.18,0.04277093256229683
892.35,0.03167343846043821
892.52,-0.004628421226770542
892.69,0.02764190827149269
892.86,0.017220824448380818
893.03,0.045349948667115135
893.2,0.037736517749906516
893.37,0.03498858242052689
893.55,0.05955226704872392
893.72,0.05191111740479819
893.89,0.04116897564505764
894.06,0.020023630613733093
894.23,0.04924364070118077
894.4,0.03263285054030769
894.57,0.056508108685558896
894.74,0.0569349818819262
894.91,0.07246630700933654
895.08,0.0049162886173878045
895.25,0.026657569728440095
895.42,0.08204755343635645
895.59,0.044743296236958684
895.76,0.0036831077032293447
895.94,0.04140063624835937
896.11,-0.004274863714207228
896.28,0.06257963491280384
896.45,0.05145088264387906
896.62,0.06543316034861969
896.79,0.028739929618223265
896.96,0.07354130584832719
897.13,0.032263438715249664
897.3,0.03756826529348922
897.47,0.022082317374719985
897.64,0.03574560542401282
897.81,0.019303529031592128
897.98,0.025289624188452407
898.15,0.040014363916505605
898.32,-0.03590250473437215
898.49,0.0412102916069993
898.66,0.012715955007098441
898.83,0.04818110147539142
899.0,0.05603553364747399
899.17,0.050559247925008245
899.34,0.04711889646178726
899.51,0.026890415587340965
899.68,0.04813437146223695
899.85,0.033530320358312916
900.02,0.057794523941976456
900.19,-0.025677943604810682
900.36,0.0765801822356218
900.53,0.05724343728742874
900.7,0.03282651598863164
900.87,0.088745735520576
901.04,0.0785693561315768
901.21,0.014885076573006473
901.38,0.01854336771324878
901.55,0.03671473831181788
901.72,0.009863375392374337
901.89,0.030686026423451876
902.06,0.026294633027288097
902.23,0.0689522052372191
902.4,0.06834555152341758
902.57,0.07183990280099815
902.74,0.05374100684190168
