Wavelength [nm],#24-EO-43128.csv
807.18,0.005724162124699468
807.36,0.004284052799765142
807.54,0.00975574761467856
807.72,0.00031366209313080855
807.9,0.006870077376843578
808.08,0.0028653207437745348
808.26,0.005004022390411918
808.44,0.005004022390411918
808.62,-0.0009587815326035138
808.8,0.010259608056323925
808.98,0.007063717694214288
809.16,0.012508483116611936
809.34,0.0007384840491271815
809.51,0.00787960251766047
809.69,0.0049838340463462276
809.87,0.0007501338969572633
810.05,0.006393623388815498
810.23,0.01108655509261711
810.41,0.009044917489547024
810.59,0.0022697059362439607
810.77,0.007766052874683905
810.95,0.008919334367619915
811.13,0.002548327525213588
811.31,0.00317666873812106
811.48,0.008531204906061032
811.66,0.004036127863901934
811.84,-0.003386517158902719
812.02,0.013041507375211116
812.2,0.011604454280850673
812.38,0.0036664059053236235
812.56,0.0023655915726105052
812.74,0.005901547843116192
812.92,0.007580441889660384
813.1,0.012480238572794684
813.27,0.003575118637248905
813.45,0.008420054328824764
813.63,0.008812616337659585
813.81,0.008960400809326533
813.99,0.010704026500316101
814.17,0.007578816925436775
814.35,0.008506464795786964
814.53,0.0054338185879067025
814.7,0.017082313399869604
814.88,0.00843953855975975
815.06,0.00789141815696163
815.24,0.0123158261785816
815.42,0.004525590529785886
815.6,0.0033619049290389957
815.78,0.0026301269537290736
815.95,0.00845821774592867
816.13,0.0043848900191022465
816.31,0.015396041404617046
816.49,0.006006696350938338
816.67,0.00773405873155269
816.85,0.006821952638496853
817.03,0.003271722446112688
817.2,0.011291835248811085
817.38,0.004551276085636678
817.56,0.0006038461572267824
817.74,0.009400487120146057
817.92,0.00863578126190475
818.1,0.004573815684580417
818.27,0.011390894017299116
818.45,0.010527067673757603
818.63,0.00935477014555656
818.81,0.0098219889986041
818.99,0.009141868930178636
819.17,0.01015214227256035
819.34,0.01645637717390814
819.52,0.009730998621555605
819.7,0.008708216146957404
819.88,0.009893662782899099
820.06,0.0036902535294986473
820.24,0.00876802119769542
820.41,0.000879130890290852
820.59,-0.0001333453071976432
820.77,0.007012488786170064
820.95,0.008642715740962046
821.13,0.002701922532511721
821.3,0.009893662782899099
821.48,0.005838999883163931
821.66,0.009375311963719522
821.84,0.005400706618546517
822.02,0.010524385874816786
822.19,0.0024476788883280305
822.37,0.013426792592696864
822.55,0.012555778872933665
822.73,0.008233213851824746
822.91,0.004407050125262639
823.08,0.0041394895367448375
823.26,0.008809442434719723
823.44,0.011322190087251608
823.62,0.0115877799501203
823.8,0.001972615125408756
823.97,-0.004448635445216908
824.15,0.00286140329665902
824.33,0.002775693279694732
824.51,-0.00471017399516126
824.69,0.008326673763654585
824.86,0.008181355472217109
825.04,0.008765413757242619
825.22,0.013901856333559066
825.4,0.009225609127990777
825.57,0.01850359714987311
825.75,0.008151419608576661
825.93,0.001220488097049925
826.11,0.007017888132028677
826.28,0.006586617809608902
826.46,-0.003515891161818804
826.64,0.00573830081360657
826.82,0.005988396415991407
826.99,0.007364427583128777
827.17,0.012642601959420241
827.35,0.008068996804004436
827.53,0.003055087071555797
827.7,0.002977764456887894
827.88,0.011097746892108861
828.06,0.014751321794549665
828.24,0.011661593028956542
828.41,0.0032547359009923536
828.59,0.010622687090126122
828.77,0.017815980525215977
828.95,0.00786358932644142
829.12,0.005027008396977389
829.3,0.017005980885435028
829.48,0.0019239715735606424
829.66,0.0033933798765869673
829.83,-0.0007538526373582656
830.01,0.014699642262032651
830.19,0.018578961388239005
830.36,0.010492981800885546
830.54,0.011181963320651044
830.72,0.009463688274826644
830.9,0.006763406366284967
831.07,0.008022033544011953
831.25,0.01415307760145925
831.43,0.020368257747356018
831.6,0.01924873731076288
831.78,0.009535752599508535
831.96,0.014658528593405508
832.14,0.01161368579834754
832.31,0.014479401680951064
832.49,0.004235606008340028
832.67,0.02258746237198066
832.84,0.0035619703537732544
833.02,0.012431755727215181
833.2,0.0036090378728292423
833.37,0.010267673832161593
833.55,-0.0008047096692219603
833.73,0.006174536453491369
833.91,0.013291067281595705
834.08,0.005902346340717696
834.26,0.011844970407472908
834.44,0.010587230014256648
834.61,0.0029892091027264025
834.79,0.00837837130108969
834.97,0.009390311692330627
835.14,0.007509658975164621
835.32,0.001474448623828194
835.5,0.004661413162495972
835.67,0.006766292426056481
835.85,0.014631236737741929
836.03,0.002476808982814989
836.2,0.011020376770652384
836.38,0.005015842879683925
836.56,0.02007362678171201
836.73,0.01092773418568825
836.91,0.00483264721675319
837.09,-0.002520116987370504
837.26,0.0034678995917385253
837.44,0.007148802644422234
837.62,0.013185769991047676
837.79,0.011738995686840897
837.97,0.004761098875348693
838.14,0.019820627695170196
838.32,0.0066946589904211965
838.5,0.01118661201962532
838.67,0.0028479761229551846
838.85,0.02006237788855662
839.03,0.008221555388242815
839.2,0.0021977538686698654
839.38,0.014011295213544307
839.56,0.011017517966903385
839.73,0.011026430370519836
839.91,0.019876117930554896
840.08,0.005036146840672251
840.26,0.010203016174004301
840.44,0.010080195821972166
840.61,0.017441115785015084
840.79,-0.0012187228629178897
840.97,0.0065957553392222154
841.14,0.01643561308182695
841.32,0.007201910385506596
841.49,0.009435571038605206
841.67,-0.00018708026252322796
841.85,0.01539637544988376
842.02,0.0008849591720801319
842.2,0.013801478093782961
842.37,0.011737415792135802
842.55,0.017488202718443528
842.73,0.021567305045677096
842.9,0.013298671182190105
843.08,0.0037231396132590463
843.25,0.012657090969126645
843.43,0.025741748169030885
843.61,0.009277541431867537
843.78,0.009584759677142103
843.96,0.01645889734688029
844.13,0.015874296331850384
844.31,0.027222245818153933
844.49,-0.0009620713958246225
844.66,0.007390941624805615
844.84,0.015327272900656781
845.01,0.015640834666243407
845.19,0.0001811371263355557
845.37,0.017314277311336293
845.54,0.0017036662404074695
845.72,0.00831421579074197
845.89,0.0028986639908337056
846.07,0.01069555413950298
846.24,0.01490282854152937
846.42,0.01645375779052394
846.59,0.016931532720519744
846.77,0.022102600554936867
846.95,0.009360515409345037
847.12,0.015983674016369697
847.3,0.005895861758675638
847.47,0.01999249261501805
847.65,0.01493209937452782
847.82,0.02445780661005287
848.0,0.007653384405577225
848.17,0.02153183126652433
848.35,-0.006772780937753779
848.53,0.030838241533260778
848.7,0.00619097376646042
848.88,0.0160101190961053
849.05,0.011520886792993651
849.23,0.018645404066040386
849.4,0.01685499209808031
849.58,0.020894980052151835
849.75,0.011401349291539848
849.93,0.01102751108520361
850.1,-0.0006368653636650913
850.28,0.018276959839084127
850.45,0.0019210647922761927
850.63,-0.00021846034498899388
850.8,0.003904900182564852
850.98,0.002325734303587091
851.16,0.0185183198819486
851.33,0.012602773440804823
851.51,0.0075552174866652215
851.68,0.012600834536634775
851.86,-0.0015148403395342277
852.03,0.00560134031494818
852.21,0.016529208557562063
852.38,0.01838694397795291
852.56,0.013148160332772205
852.73,0.008788750140038758
852.91,0.00744135403716616
853.08,0.022425106800091216
853.26,0.03065686377143043
853.43,0.013766261203064964
853.61,0.02690006886229059
853.78,0.013622193218000001
853.96,-0.0007056530279156157
854.13,0.008678164318971145
854.31,0.011090660402120008
854.48,0.009397059187767825
854.66,0.011368896717341806
854.83,0.009681485753364551
855.0,0.0030706103840908773
855.18,0.011137149947855968
855.35,0.015547843160895306
855.53,0.03773614280055287
855.7,0.007852895830367865
855.88,0.026052118257163255
856.05,0.010007695648018849
856.23,0.005336765107028182
856.4,0.01746311973062119
856.58,0.030526313939242686
856.75,0.005641202536683756
856.93,0.023565103576103145
857.1,0.015224412257889449
857.28,0.019633471810960618
857.45,0.01689210654825553
857.62,0.013433955650969094
857.8,0.013413533834586485
857.97,0.030456861988437608
858.15,-0.007071784124116008
858.32,0.020339311829511136
858.5,0.009553399503260455
858.67,0.017426541147030825
858.85,0.007843573503639139
859.02,0.014649675634156067
859.19,0.007985265968211199
859.37,0.015907951346570262
859.54,0.015991437001742447
859.72,0.007171375774345836
859.89,0.011880288078443773
860.07,-0.004567019225398076
860.24,0.016378711606251973
860.41,0.014516940375795257
860.59,0.005343902425592007
860.76,0.020552884390259454
860.94,0.010631465445282247
861.11,0.017875427194854663
861.29,0.006555275512538616
861.46,0.006096943116228137
861.63,0.019958347463391195
861.81,0.03732060005140208
861.98,0.01476800446311212
862.16,0.011981641064787576
862.33,0.008820067917797526
862.5,0.010351090442526776
862.68,0.01831350016222385
862.85,0.024991257203962884
863.03,0.015122341157879401
863.2,0.015827610458826514
863.37,0.027089479787209526
863.55,0.033575761832073704
863.72,0.00954039824234989
863.9,0.018560592820441143
864.07,0.019941493522497158
864.24,0.029454689921922142
864.42,0.017129739008260685
864.59,0.008357761208603343
864.77,0.005517845504517196
864.94,0.01892845684953483
865.11,0.007757815299778992
865.29,0.020259656792999733
865.46,0.0014255921810315537
865.63,0.030322676849864845
865.81,0.02907936284090636
865.98,0.006871171460398676
866.16,0.023633228096045327
866.33,0.01607754976306426
866.5,0.026901300816055428
866.68,0.016357066822591065
866.85,0.0331538373745863
867.02,0.02906870136790084
867.2,0.020598635069052632
867.37,0.03667732253105251
867.54,0.01728039888551659
867.72,0.014191115503004307
867.89,0.011443756884118507
868.06,0.014092842132090451
868.24,0.023785421810275896
868.41,0.03983959813295679
868.59,0.02666985937004513
868.76,0.029312791945145987
868.93,0.03126176688806057
869.11,0.01201030721146036
869.28,0.01964021154207311
869.45,0.0305528536025159
869.63,-0.000988558309821127
869.8,0.004110092916886589
869.97,-0.014768405092423356
870.15,0.023653183946355176
870.32,0.009684821108901908
870.49,0.028317120600287248
870.66,0.020742139838833114
870.84,-0.0016330797374992487
871.01,0.04271113091677731
871.18,0.01596847148185446
871.36,0.003703099550320548
871.53,0.04072057161012881
871.7,0.020280736532379533
871.88,0.01801411460589996
872.05,0.019773090930153447
872.22,0.020549666587590366
872.4,0.03868497271465938
872.57,0.00963802888773364
872.74,0.016920236455648496
872.92,0.010175281706968
873.09,0.01670823472226485
873.26,0.014561981737142717
873.43,0.03402751999353543
873.61,0.024421291423448527
873.78,0.04382496258967755
873.95,0.003906701495642553
874.13,0.009822461306846376
874.3,0.048396516728867967
874.47,0.003231887260956074
874.64,0.037906356629357395
874.82,0.0010423329909860137
874.99,0.009034033316743607
875.16,0.0140640142588787
875.34,0.03359600281716346
875.51,0.029467764848686694
875.68,0.026244368675457725
875.85,0.021725942944352518
876.03,0.017667844522968226
876.2,0.016738699970793715
876.37,0.03690033805038044
876.54,0.037639712013720676
876.72,-0.0070768515624373566
876.89,0.04045479924876912
877.06,0.016421946918236948
877.23,0.015100160960518675
877.41,-0.0035230481222069255
877.58,0.0018449243097647006
877.75,0.03404585391453793
877.92,0.02341290570439102
878.1,0.022011485462408085
878.27,0.02709386958805436
878.44,0.028174935685409807
878.61,0.017074921977132392
878.79,0.03236749033222918
878.96,0.03822809845375948
879.13,0.02827343199436226
879.3,0.02430674020298638
879.48,0.02375808682590455
879.65,0.03965720580051157
879.82,0.03373094241251287
879.99,0.011703647243984566
880.16,0.021135194593709734
880.34,0.026936539339522173
880.51,0.02952640060143522
880.68,0.019430853595190065
880.85,0.020133115912649
881.03,0.036503887832552706
881.2,0.030777912703829468
881.37,0.011353254195661107
881.54,0.0503483766059831
881.71,0.02317014423485632
881.89,0.0022035545548146573
882.06,0.05869572813005241
882.23,0.04388636119370906
882.4,0.019019695599621283
882.57,0.039126991228157416
882.75,0.021570598288430293
882.92,0.035832008993831106
883.09,0.033201801064265284
883.26,-0.0013892021403518738
883.43,0.021445262815393298
883.61,0.01358947218755434
883.78,0.01690986507720811
883.95,0.047807419557142204
884.12,-0.001401941606658032
884.29,0.029560376586164585
884.47,0.03143298854055436
884.64,0.010358032590937325
884.81,0.0339268441228102
884.98,0.02077838276528447
885.15,0.015876128931033504
885.32,0.03477700584568855
885.5,0.028494380265956267
885.67,0.014755982502787583
885.84,0.05042213485928276
886.01,0.032648101735206415
886.18,0.02314126615347463
886.35,0.01963720683075292
886.53,0.028385691547289975
886.7,0.04008718887187517
886.87,0.023251203915416647
887.04,0.011164520002660758
887.21,0.05004378790132028
887.38,0.05383092878511266
887.55,0.035704601558620874
887.73,0.007173720076399983
887.9,-0.017571628863728588
888.07,0.03132627468143488
888.24,0.03807255678844905
888.41,0.016612910833040104
888.58,0.02290334091789872
888.75,0.053680580855753945
888.93,0.03161439757751837
889.1,0.006310487194867462
889.27,0.027932920027066113
889.44,0.061453485514670614
889.61,-0.006720504759894653
889.78,0.010756581986143227
889.95,0.011511845757872242
890.12,0.023742109083722613
890.3,0.04481092657444588
890.47,0.021072392610777285
890.64,0.035520087771645496
890.81,0.0005321720337503134
890.98,0.03841214155550424
891.15,0.0412572764411115
891.32,0.020769942098942167
891.49,0.07859998405448813
891.66,0.002578296522865065
891.84,0.020616004539862856
892.01,0.051594154066461735
892.18,0.0638944543756724
892.35,0.05746682078779612
892.52,0.05566972409609768
892.69,0.02221580284890057
892.86,0.028721431821857213
893.03,0.035508195560590546
893.2,0.055252121522376935
893.37,0.03943563964439543
893.55,0.04989013280607382
893.72,0.0606593423883756
893.89,0.04544947128949935
894.06,-0.005993441139884612
894.23,0.08286795096906584
894.4,0.001686271114464458
894.57,0.04965465669053874
894.74,0.009556117335324405
894.91,0.042581569884339025
895.08,0.015911688743162525
895.25,0.06640901087138595
895.42,0.021744108041664535
895.59,0.001756744567621827
895.76,0.023842874427019167
895.94,0.05253275789192681
896.11,-0.0018520051768991291
896.28,0.04111199296424209
896.45,0.03812516068868451
896.62,0.07504310214452078
896.79,0.05457756147843981
896.96,0.05941487086761553
897.13,0.06760898062615364
897.3,0.013348128923391602
897.47,0.04479678677555167
897.64,0.034532706814483276
897.81,0.02429435076680031
897.98,0.037643367861602564
898.15,0.019119876069464612
898.32,0.020026503737201936
898.49,0.051969777112656414
898.66,0.07100578792180849
898.83,0.0369095618876
899.0,-0.006813275469991839
899.17,0.005585738616192849
899.34,0.02139845536371211
899.51,0.035657168600067624
899.68,0.06740290645287993
899.85,0.04873036774455177
900.02,0.06429249274237663
900.19,0.019351819772961493
900.36,0.001960398981934664
900.53,0.05724343728742874
900.7,0.035509382795875385
900.87,0.04882674206150758
901.04,0.06353117054915446
901.21,0.013463554316979065
901.38,0.036438088919038075
901.55,0.03284612280303
901.72,0.001942282395513332
901.89,0.023162243963608036
902.06,0.031988816459877056
902.23,0.04107652275929153
902.4,0.052095764631384156
902.57,0.000657699857916803
902.74,0.015618342369345199
