Wavelength [nm],#42-Inocnnu.csv
813.27,0.04262794909882241
813.45,0.049745504916750345
813.63,0.04408944949781684
813.81,0.05903643226079417
813.99,0.050321932773178875
814.17,0.04095516433363587
814.35,0.04978954071466386
814.53,0.04988370379068182
814.7,0.04796054288299121
814.88,0.0431499397770377
815.06,0.040427298455046064
815.24,0.04564547272863897
815.42,0.04241079453250475
815.6,0.04936058624000643
815.78,0.04642268919553085
815.95,0.046245259187929905
816.13,0.04141778395258342
816.31,0.04149851081089541
816.49,0.03925771789649414
816.67,0.04369953091867116
816.85,0.04204443103708334
817.03,0.04043045209176199
817.2,0.045309810934524145
817.38,0.035597449158213355
817.56,0.04409834869610542
817.74,0.0497184248668594
817.92,0.04296347154728575
818.1,0.04518324210938858
818.27,0.036825982666368606
818.45,0.039102154804079824
818.63,0.045829189506913094
818.81,0.0425852320096797
818.99,0.03671444530702669
819.17,0.04702685972971535
819.34,0.0463673639145943
819.52,0.036036995082183505
819.7,0.046096387403392246
819.88,0.038696756229214764
820.06,0.03454601992902019
820.24,0.04234323833957487
820.41,0.043933769102876545
820.59,0.04853678470901243
820.77,0.03713396084869755
820.95,0.04198882570718664
821.13,0.036762296717688554
821.3,0.04461167720479744
821.48,0.04169739455543873
821.66,0.04611406106645244
821.84,0.03916959509409719
822.02,0.044070339678272404
822.19,0.03242593517044045
822.37,0.03742592931439752
822.55,0.03923645955921064
822.73,0.043812291381804126
822.91,0.033838714862220745
823.08,0.03758456310146996
823.26,0.03539208882720334
823.44,0.045701924257031054
823.62,0.033179309028879805
823.8,0.04421716051692585
823.97,0.03296250076241577
824.15,0.03947871542552931
824.33,0.0385612545256387
824.51,0.04500134838758943
824.69,0.044670722369175096
824.86,0.04335413360788023
825.04,0.036299707819541435
825.22,0.03983048459759038
825.4,0.03920041511871607
825.57,0.04593755359317381
825.75,0.04493777242287095
825.93,0.03998154048574053
826.11,0.03181488870586814
826.28,0.039981022465161595
826.46,0.03913914671754262
826.64,0.038814951646421465
826.82,0.0400146073130871
826.99,0.03240288092324044
827.17,0.038235371039706256
827.35,0.041794650912668284
827.53,0.03806632194173821
827.7,0.039662267704195786
827.88,0.04041829887104903
828.06,0.035502628870369
828.24,0.03788281607104545
828.41,0.03304643892700881
828.59,0.029049485181570765
828.77,0.039490192337086935
828.95,0.04192713025839568
829.12,0.04156881578089407
829.3,0.038015184785836625
829.48,0.04057451780395597
829.66,0.036229038776467895
829.83,0.027268447674798923
830.01,0.03520197178070567
830.19,0.031367174921664985
830.36,0.036229038776467895
830.54,0.04286366996322866
830.72,0.03141546446060007
830.9,0.038667369676943696
831.07,0.03079927269136758
831.25,0.03882209234173784
831.43,0.022819635269414558
831.6,0.042049740590374425
831.78,0.032067640692031565
831.96,0.04646365913395055
832.14,0.03950793737506398
832.31,0.03691300366608275
832.49,0.0403937699834082
832.67,0.03131436002937369
832.84,0.038650003183322526
833.02,0.05390040673089355
833.2,0.030980687290279148
833.37,0.03303467941813104
833.55,0.030062716988302533
833.73,0.03312896032121735
833.91,0.03832649849551018
834.08,0.03242439881700199
834.26,0.04092694824576865
834.44,0.03336143699602567
834.61,0.03423456152400848
834.79,0.04224479781586256
834.97,0.03934119966303533
835.14,0.040784641395081735
835.32,0.03544014604514448
835.5,0.027853768583952377
835.67,0.036183197575501064
835.85,0.03371350327170219
836.03,0.026014245527255047
836.2,0.04292294526192166
836.38,0.0455414276434635
836.56,0.03567543556940155
836.73,0.026144230582831506
836.91,0.03288434440930109
837.09,0.038317096459193505
837.26,0.0326120753431267
837.44,0.037780026707706325
837.62,0.040244657137535535
837.79,0.034214952366602616
837.97,0.035029521653354614
838.14,0.015487974910415763
838.32,0.030074639325710695
838.5,0.03260495255349625
838.67,0.049242776964166304
838.85,0.04099241813673521
839.03,0.02569190739359897
839.2,0.030725796304010823
839.38,0.03132149017117169
839.56,0.04567566512487739
839.73,0.030567071702386622
839.91,0.04373940228580956
840.08,0.042969361249334974
840.26,0.032779848172931794
840.44,0.027782624365928314
840.61,0.03647885519929897
840.79,0.02468379670062776
840.97,0.028734886600533582
841.14,0.029521511073906204
841.32,0.03253198212620239
841.49,0.04508020684146216
841.67,0.0475756561490228
841.85,0.03523011752715229
842.02,0.03956038010735445
842.2,0.03102138680658704
842.37,0.03451010884447503
842.55,0.038855163439227285
842.73,0.025556467256387827
842.9,0.03007186450281806
843.08,0.03714570380895985
843.25,0.031016014528644557
843.43,0.032945136352624006
843.61,0.03149594951004992
843.78,0.036678185704211164
843.96,0.04160524890913146
844.13,0.03717895455786046
844.31,0.04321937411715062
844.49,0.03480016148566816
844.66,0.029027162017687482
844.84,0.035778168001950834
845.01,0.036006886362803886
845.19,0.05207484973223509
845.37,0.02471167379750294
845.54,0.03409114271734082
845.72,0.04006674773340466
845.89,0.034324815047931945
846.07,0.023154327168836277
846.24,0.024587228575529276
846.42,0.03391081089952634
846.59,0.033679529587800905
846.77,0.03549289689588586
846.95,0.03687827887019656
847.12,0.026512243759404426
847.3,0.027489107384409323
847.47,0.04020308514947264
847.65,0.046048126160702335
847.82,0.0260756211927891
848.0,0.03499988821736508
848.17,0.03575496839219264
848.35,0.027237044384929805
848.53,0.025381722321451503
848.7,0.04212724505514631
848.88,0.049764005588249324
849.05,0.0366836983298712
849.23,0.03751760783400115
849.4,0.039208433782497665
849.58,0.03745489582293997
849.75,0.02385221391003431
849.93,0.03310650936341937
850.1,0.03977186733420148
850.28,0.0317309800896834
850.45,0.03715243486848513
850.63,0.029527813568616626
850.8,0.03482672654279152
850.98,0.026555573734646117
851.16,0.025334164882768403
851.33,0.03697767249402012
851.51,0.022690540967260742
851.68,0.03340216164411042
851.86,0.034115563324495495
852.03,0.025363553967225633
852.21,0.04281552464219865
852.38,0.035678230872650214
852.56,0.03590107345349038
852.73,0.04264159337296093
852.91,0.030933866367647434
853.08,0.0437069075985748
853.26,0.03065686377143043
853.43,0.034548099033875325
853.61,0.026432007327351816
853.78,0.030724338883854733
853.96,0.02883547326073134
854.13,0.03310884462959365
854.31,0.03556412710160925
854.48,0.01995492185629486
854.66,0.04017299841072752
854.83,0.04325962066812631
855.0,0.03770928027555274
855.18,0.035336768639151236
855.35,0.027039502579250616
855.53,0.028599204626245277
855.7,0.03645877101065519
855.88,0.03628368679973433
856.05,0.026321128158527014
856.23,0.04395091314075908
856.4,0.02464540686709326
856.58,0.03150360596148136
856.75,0.024328459857952806
856.93,0.021083062659926488
857.1,0.015224412257889449
857.28,0.04719192705417151
857.45,0.01386405348834256
857.62,0.021553840789644244
857.8,0.049897470950102545
857.97,0.03700442603734686
858.15,0.04987717611876537
858.32,0.04148687120717954
858.5,0.02868996567473793
858.67,0.03363900321810482
858.85,0.03826226823525981
859.02,0.036260492147662825
859.19,0.042566424750796965
859.37,0.02948163477627274
859.54,0.036983619679038605
859.72,0.03591815631492778
859.89,0.029327024565020208
860.07,0.06129744951912429
860.24,0.03459392065058064
860.41,0.03151748286235639
860.59,0.04055748412525037
860.76,0.03669475604570972
860.94,0.047214076822305474
861.11,0.024284070410548923
861.29,0.026529296428159533
861.46,0.040112876613854556
861.63,0.030610974121397815
861.81,0.04108106645745129
861.98,0.03206256384116621
862.16,0.038641607576800865
862.33,0.030774890832638315
862.5,0.05181995754742656
862.68,0.022968800694945966
862.85,0.032296798216267485
863.03,0.047685001572033044
863.2,0.058877678531101416
863.37,0.034667572515050316
863.55,0.030130399129157746
863.72,0.029812963190605887
863.9,0.04428265066731368
864.07,0.028878197228978945
864.24,0.04032754422114589
864.42,0.03631053061838924
864.59,0.03896756823011996
864.77,0.03639514731369153
864.94,0.039913944403555474
865.11,0.05728354245254684
865.29,0.03789145661076219
865.46,0.02796194270655007
865.63,0.036330590871860725
865.81,0.035817613319613
865.98,0.049998599479006214
866.16,0.03414435363089651
866.33,0.05555591967997835
866.5,0.041373321922300886
866.68,0.03779238497899949
866.85,0.022770048038513836
867.02,0.033866385363612264
867.2,0.03195228115428021
867.37,0.029276636148448564
867.54,0.02666197025653791
867.72,0.0375575016185641
867.89,0.023198290095960142
868.06,0.036909207539508576
868.24,0.008720382023397439
868.41,0.01706425776407561
868.59,0.038664069359323684
868.76,0.020667994926845762
868.93,0.029403573346285752
869.11,0.025504228193726636
869.28,0.04542219151466816
869.45,0.03244384283476067
869.63,0.02358351224300394
869.8,0.04475866055293203
869.97,0.032430125376991685
870.15,0.03779422725191804
870.32,0.030342470226099278
870.49,0.05060342517367516
870.66,0.026491207511012176
870.84,0.043572797491143525
871.01,0.04204864727035293
871.18,0.06360394998439069
871.36,0.0009957710164898972
871.53,0.02908049289304972
871.7,0.037585560479497834
871.88,0.04863737506517543
872.05,0.033862594756619416
872.22,0.03883273947795535
872.4,0.03934657975339671
872.57,0.04160667355040263
872.74,0.026508140521425656
872.92,0.05489825901190234
873.09,0.03901104994537559
873.26,0.05932379123841497
873.43,0.049471847435499254
873.61,0.037502445596316894
873.78,0.04382496258967755
873.95,0.02818424425488854
874.13,0.05211281273851273
874.3,0.03965952988934724
874.47,0.03720440451892204
874.64,0.04842104125635895
874.82,0.03859180558068654
874.99,0.07422916270379995
875.16,0.04078901900057942
875.34,0.06536616480406099
875.51,0.03544027091115631
875.68,0.04527790329868959
875.85,0.03164603868672648
876.03,0.056810581752704356
876.2,0.04355491724431752
876.37,0.05555602157482828
876.54,0.031058220682507517
876.72,0.043425527424469534
876.89,0.028571886545967505
877.06,0.04166150815594937
877.23,0.03138590633046286
877.41,0.030705644992038893
877.58,0.03917308720019983
877.75,0.0404588274985078
877.92,0.051842270369172716
878.1,0.04829734277013783
878.27,0.045450589029789185
878.44,0.04043513414185964
878.61,0.03377510534159859
878.79,0.06598861990543138
878.96,0.044113066382801165
879.13,0.054395113929997685
879.3,0.03337912047159767
879.48,0.04794244470800436
879.65,0.046871801082477675
879.82,0.032104226827348745
879.99,0.014129906702469056
880.16,0.03870046842644904
880.34,0.026106988222164562
880.51,0.02524363979208586
880.68,0.03586014264430064
880.85,0.04892853232159718
881.03,0.057131815300901265
881.2,0.04638403105859832
881.37,0.06597462136717154
881.54,0.07224993618610341
881.71,0.08706672082164439
881.89,0.04589616029816951
882.06,0.04103523522442488
882.23,0.05837293147865286
882.4,0.040179753934400805
882.57,0.05018209775285743
882.75,0.06916986647980396
882.92,0.05265404005821789
883.09,0.055050347932869455
883.26,0.055859000885820694
883.43,0.04611470997130775
883.61,0.07595380653722811
883.78,0.060332574216907395
883.95,0.05585411742003959
884.12,0.012353579569257601
884.29,0.03866393778141632
884.47,0.030546833909758892
884.64,0.03925268857368368
884.81,0.03483225476561918
884.98,0.027251046901868994
885.15,0.02223704037838601
885.32,0.08211005652056344
885.5,0.02396732705191133
885.67,0.04050776224376022
885.84,0.047593203781405746
886.01,0.05934001900416837
886.18,0.08366300765025839
886.35,0.06760016148678262
886.53,0.04235905168802885
886.7,0.05613292907755671
886.87,0.033702796091419
887.04,0.051068313978931336
887.21,0.06841818271947656
887.38,0.045097060435436785
887.55,0.0699689050565379
887.73,0.05422254765498451
887.9,0.051657382233244564
888.07,0.05004460753783228
888.24,0.015310899181591361
888.41,0.06502581368433659
888.58,0.051704224973812184
888.75,0.06698020512480822
888.93,0.09088281100379059
889.1,0.06969598114220173
889.27,0.023865693751028733
889.44,0.049892442223138
889.61,0.07151135450570044
889.78,0.07239168591224023
889.95,0.0466357903248514
890.12,0.06389124312573402
890.3,0.07290472285166806
890.47,0.07665818735212117
890.64,0.035520087771645496
890.81,0.02086033124662319
890.98,0.09212624974900839
891.15,0.06377807867236056
891.32,0.04850412674537736
891.49,0.03638234300314738
891.66,0.0599613443170517
891.84,0.030145146117312838
892.01,0.0718182966845731
892.18,0.07278856882340948
892.35,0.03704705977863777
892.52,0.06793375365329121
892.69,0.03415323477860323
892.86,0.06217774418106127
893.03,0.07378167986374172
893.2,0.035547067278347715
893.37,0.05277681131600105
893.55,0.07672939459121297
893.72,0.021292329962277257
893.89,0.0636415777783766
894.06,0.037368345116144897
894.23,0.02141662530706899
894.4,0.04638688584068247
894.57,0.061077076682239
894.74,0.04903850445749257
894.91,0.07467999124081783
895.08,0.053296049170796576
895.25,0.04710116803052653
895.42,0.009460072868671737
895.59,0.07220692647014612
895.76,0.052490963981878386
895.94,0.07727080598874335
896.11,0.08052518509157626
896.28,0.0745061026620048
896.45,0.03691373142003046
896.62,0.055823218552718615
896.79,0.04400762117198759
896.96,0.028807595076073608
897.13,0.06639016883612248
897.3,0.08090956195576918
897.47,0.051969777112656414
897.64,0.06970676649084004
897.81,0.06546863008226782
897.98,0.09199984002346327
898.15,0.06903448592628476
898.32,0.0625811840960083
898.49,0.06631575778686591
898.66,0.07222015944086496
898.83,0.06320982092577998
899.0,0.06219718160016672
899.17,0.054307040367409534
899.34,0.06181629137497306
899.51,0.04066674175019714
899.68,0.07511032044913712
899.85,0.058863732668711005
900.02,0.07079046154277678
900.19,0.06313075639024
900.36,0.05792523642220001
900.53,0.06138438851457034
900.7,0.0838009853262627
900.87,0.07498056536227655
901.04,0.04165744606563106
901.21,0.0575307442538287
901.38,0.0612153952039771
901.55,0.045741507832322933
901.72,0.05738993337354037
901.89,0.06328908374944185
902.06,0.09035419664391388
902.23,0.042470306883187904
902.4,0.06969970043108702
902.57,0.07742282067888688
902.74,0.08505605265864451
