Wavelength [nm],#18-810.csv
500.91,0.007152870782792136
501.11,0.0005146005233460717
501.31,0.006180997226619951
501.52,0.0021450062622666104
501.72,0.0008143553555509807
501.92,0.0062124787353680265
502.13,0.00866110423971347
502.33,0.000945191005816687
502.53,0.0074206331787081675
502.74,0.0015386477553766837
502.94,0.010138671027156305
503.14,-0.0003665706352413547
503.34,0.0029039373839458396
503.55,0.007021282693254624
503.75,0.006174514895030115
503.95,0.0006419124964302388
504.16,0.004020097857298902
504.36,0.0034043543387648274
504.56,-0.00036529974584906163
504.76,0.005204515118744335
504.97,0.0043973374072684085
505.17,0.006144144641085063
505.37,0.0032564765934554626
505.58,0.006054800379277583
505.78,0.006317409591241173
505.98,0.004973146668645621
506.18,0.009216137264550915
506.39,0.0034842063481901695
506.59,0.00656144184116527
506.79,0.0046941109464851225
507.0,0.0062332892840162545
507.2,0.003629440935891719
507.4,0.0037652131957956964
507.6,0.004382891044905477
507.81,0.005460521568637214
508.01,0.004497105800803178
508.21,0.004224210796645969
508.41,-0.000614365415179749
508.62,0.005156674675303077
508.82,0.00391870288211562
509.02,0.006016385877100451
509.23,0.006517164445833059
509.43,0.007298376505232926
509.63,0.002793763687159345
509.83,0.0051977805307033605
510.04,0.006569277233249567
510.24,0.003718623354629684
510.44,0.007381453409784976
510.64,0.003718623354629684
510.85,0.0004613858309128559
511.05,0.005036812684432111
511.25,0.004689187383465781
511.45,0.0049858780520375045
511.66,0.003590319066864938
511.86,0.00648933032923219
512.06,0.005713529268540608
512.26,0.005105927165738131
512.46,0.002436042614378966
512.67,0.00635648887838516
512.87,0.004366492554438037
513.07,0.0028482198029770606
513.27,-0.0015002693931468766
513.48,0.0060269658426266425
513.68,0.003848119436614605
513.88,0.004152080110722141
514.08,0.0035910104509066045
514.29,0.00421952025800519
514.49,-0.0017069996972696579
514.69,0.0037869051136853907
514.89,0.0014339976608166145
515.09,0.0052736542846487
515.3,0.001061627115985134
515.5,0.004743510288686116
515.7,0.007182581980202387
515.9,0.007504056457858597
516.11,0.0011636165006388228
516.31,0.008067457972847851
516.51,0.00495335237306127
516.71,0.007516224162841999
516.91,0.002465678286823682
517.12,-0.0012567965556818364
517.32,0.0034181309064244066
517.52,0.005043644653382318
517.72,0.00017442978731934295
517.92,0.003171546670953438
518.13,0.004832112957458427
518.33,0.0025830132153862647
518.53,0.003754856657520941
518.73,0.005223016421893666
518.93,0.0033509467959402573
519.14,0.005072722484229109
519.34,0.0017866244512080426
519.54,0.006069382427931125
519.74,0.00040516307918902345
519.94,0.00484054418649762
520.15,0.0015767856729338155
520.35,0.006635272639228806
520.55,0.0036690560892953267
520.75,0.0009855449226441441
520.95,0.0013155870038650827
521.16,0.007088903536736072
521.36,0.0030537360441690036
521.56,0.0062654773053693975
521.76,0.00027786934478247154
521.96,0.003099375214332535
522.16,0.0017329905227458575
522.37,0.0049273020679683165
522.57,0.001070137711644834
522.77,0.0034216294970232956
522.97,0.00381552192382255
523.17,0.005330332260674019
523.37,0.003455918571622129
523.58,0.0033873959758327675
523.78,0.0003836677604179756
523.98,0.005889244176026799
524.18,0.00524226976735318
524.38,0.004543063346356865
524.58,0.0012495244244997733
524.79,0.00224527421264495
524.99,0.006464143390647019
525.19,0.005974378387292644
525.39,0.006728570913837335
525.59,0.005462566179742608
525.79,0.0010324579203795786
526.0,0.0027645631494390686
526.2,0.0031763016032705133
526.4,0.005330105737857087
526.6,0.0012320775980938963
526.8,0.0004907784583397044
527.0,0.007515751005405774
527.2,0.005695413209603854
527.41,0.001430146417206365
527.61,0.0030639021997772666
527.81,0.006304946139293055
528.01,0.0011594149793547706
528.21,5.122283772175321e-05
528.41,0.0012027530939116746
528.61,0.00466505953403448
528.82,0.0010215447790060757
529.02,-0.00047835128005510315
529.22,0.002861917441907047
529.42,0.0015160302392071914
529.62,0.00046655568922061586
529.82,0.00336321878758827
530.02,0.008704572643715434
530.22,0.0029047112461428083
530.43,0.0015384327106817291
530.63,0.0006904500283433808
530.83,0.0051378722738267555
531.03,0.0009974463403796096
531.23,0.002205601087336924
531.43,0.005905295465816036
531.63,0.004360901731065974
531.83,0.005165596171133617
532.03,0.004600699281352618
532.24,0.006416508352948714
532.44,0.004538265065890754
532.64,0.0031938569418732115
532.84,0.005236451305724157
533.04,0.004609166692410878
533.24,0.001976912282457843
533.44,0.002504272615308805
533.64,0.003261580613328091
533.84,-5.6873204093164145e-05
534.04,0.0010080625864060523
534.25,0.002103980071075895
534.45,0.0019485499335368064
534.65,0.004106895244795153
534.85,0.007710138294171611
535.05,0.002854202938909822
535.25,0.0014445621780834693
535.45,0.004283147553320761
535.65,0.003364297379431915
535.85,0.004333352719351191
536.05,0.002948672556804519
536.25,0.0024859709326181907
536.46,0.0003722303075702429
536.66,0.004163424168804411
536.86,0.005433164257670849
537.06,0.0001577639334675976
537.26,0.0025024036497892847
537.46,0.0041516583924639
537.66,0.0031079686221490888
537.86,0.0006928896579959855
538.06,0.005391953227466955
538.26,-0.000267780450503465
538.46,0.0029732462343877364
538.66,0.003389297351280976
538.86,0.005048802798284705
539.07,0.008054154505716147
539.27,0.0017738704505104134
539.47,0.003767733968408504
539.67,0.004168301963564485
539.87,0.00451895015835654
540.07,0.004634225934715897
540.27,0.005469077358736944
540.47,0.002290392973723606
540.67,0.0047852112471623775
540.87,0.00511627636498974
541.07,0.002769673541501495
541.27,0.0012262823571846384
541.47,0.006710501759444339
541.67,0.005950908573807903
541.87,0.002083269991098095
542.07,0.004012565025547991
542.27,0.00164055672889543
542.47,0.0029260592453242288
542.67,0.004623382724654896
542.87,0.0036314277085172045
