Wavelength [nm],#31-650cuton.csv
817.56,1.012706259168661
817.74,1.0122175568929435
817.92,1.0189897861153172
818.1,1.0193142393971648
818.27,1.0057588879960158
818.45,1.0009686470213668
818.63,0.9810333019320946
818.81,0.9966023303544069
818.99,1.0230607002424548
819.17,1.0366238690390792
819.34,1.0153325226149736
819.52,1.0602002611310524
819.7,1.014146875610543
819.88,1.0252027067655263
820.06,1.0109652723568547
820.24,1.0206029741552443
820.41,0.9969608490673469
820.59,0.9982347621237644
820.77,1.0206766037039383
820.95,1.0198070878746748
821.13,1.0175462533681214
821.3,1.0164589105407518
821.48,1.0179291973361373
821.66,1.030131060415191
821.84,1.0580402770673527
822.02,0.9997399538464848
822.19,1.0111126294838866
822.37,1.029216340356853
822.55,1.02331321613364
822.73,1.0298236385177768
822.91,1.0428096941628482
823.08,1.0639469806557544
823.26,1.0252666737987963
823.44,1.0242220854377992
823.62,1.014127790631781
823.8,1.0087129374870003
823.97,1.0306825145875549
824.15,1.0062850610370448
824.33,0.9904571836677483
824.51,1.0075239060903622
824.69,1.027053088811628
824.86,0.9991945165312444
825.04,1.0318533990132477
825.22,1.013234404009766
825.4,0.9898299765388611
825.57,0.9901450836077463
825.75,1.001106356475618
825.93,0.9926299407429955
826.11,1.005234922343366
826.28,1.0460225408698374
826.46,1.0322719036587273
826.64,1.033356961433093
826.82,1.0259380132248352
826.99,1.0417307555668527
827.17,1.0785232687690594
827.35,1.0249399795089278
827.53,1.0840269636884379
827.7,1.0631314707046693
827.88,1.0589372711495868
828.06,1.0336112720242143
828.24,1.038899616600901
828.41,1.0059583406052033
828.59,1.0034018704168821
828.77,1.0045629919603938
828.95,0.9962787728393664
829.12,1.0189902306089647
829.3,1.0346208007936195
829.48,1.0282446299375967
829.66,1.0331314756467267
829.83,1.0366674780680354
830.01,1.0163424365728553
830.19,1.0395542418592012
830.36,1.043189245039483
830.54,1.0098823672096113
830.72,1.053526248781749
830.9,1.0421373100329454
831.07,1.037086017586079
831.25,1.0258872376904158
831.43,1.0563816830073465
831.6,1.0434451548976382
831.78,1.0738545220810478
831.96,1.0571257199029207
832.14,1.0539288863816518
832.31,1.0495408710504992
832.49,1.0622549258005523
832.67,1.0031167491633546
832.84,1.026704166578241
833.02,0.9963138976885619
833.2,1.0339785992768344
833.37,1.0724117260998194
833.55,1.0572797608077773
833.73,1.0548601803425481
833.91,1.0672827213873952
834.08,1.0623108461792221
834.26,1.0316108454764084
834.44,1.0268862165756996
834.61,1.0407136410337918
834.79,1.0332334091967397
834.97,1.0528919936503933
835.14,1.0310353201416536
835.32,1.0702397432110715
835.5,1.0251250517065778
835.67,1.0796570128204062
835.85,1.0378355284725074
836.03,1.0537051369042154
836.2,1.0386903490213266
836.38,1.031447853776693
836.56,1.0464734729846072
836.73,0.983198451894821
836.91,1.046084931102043
837.09,1.0294563506827674
837.26,1.0430538959963689
837.44,1.0592647596007019
837.62,1.0577924379795358
837.79,1.073557676406493
837.97,1.0407965698312254
838.14,1.040660279980003
838.32,1.0391958493856324
838.5,0.9844230250662757
838.67,1.0003361942089943
838.85,1.0281354639401745
839.03,1.0208300350833093
839.2,0.9935472284967681
839.38,1.0159253793610172
839.56,1.037458805514174
839.73,1.063688016192751
839.91,1.0245549737568562
840.08,1.0104403342409163
840.26,1.067372133584101
840.44,1.034696759946154
840.61,1.0535877109439102
840.79,1.0089795401153625
840.97,1.0503486694813693
841.14,1.0155616084230132
841.32,1.0576962745204737
841.49,1.0499024901239997
841.67,1.0010613941424789
841.85,1.0088543491416377
842.02,1.0053715862410104
842.2,1.012914931534603
842.37,1.0278332915084145
842.55,1.0703636120287878
842.73,1.0264735310347166
842.9,1.0401098101145452
843.08,1.018844637259278
843.25,1.0209291728578505
843.43,1.0212499951415996
843.61,0.9847020796838745
843.78,1.0067733565067674
843.96,0.9670618211931076
844.13,1.016071935152955
844.31,1.0281854165268036
844.49,1.017500667154773
844.66,1.016701643812049
844.84,1.0310550629315947
845.01,1.0169717097471338
845.19,1.026523453109682
845.37,1.0556751419748331
845.54,1.007620582700455
845.72,1.0181996219671359
845.89,1.0360818771396314
846.07,1.0369869824308333
846.24,1.0530705121863195
846.42,1.0559419201902123
846.59,1.0346644586322795
846.77,1.059647683700591
846.95,1.0566307595861002
847.12,1.0558824086361074
847.3,1.0867804022317222
847.47,1.0936286633739019
847.65,1.0626414749774302
847.82,1.0537923348759797
848.0,1.064222849861017
848.17,1.0326295498765332
848.35,1.025404929759113
848.53,1.0658979627887735
848.7,1.1018194353179434
848.88,1.063235129124523
849.05,1.0612295080730687
849.23,1.0754888150718431
849.4,1.0117863601608745
849.58,1.033533829435846
849.75,1.048143343191512
849.93,1.0366594688393016
850.1,1.0058321882244343
850.28,1.0546569572680595
850.45,1.0580028653693683
850.63,0.9966948584540438
850.8,0.9839206502926822
850.98,0.9978745754885036
851.16,1.0115017384388834
851.33,1.014539413470339
851.51,1.0462708460692491
851.68,1.0389471656480396
851.86,1.013307741127529
852.03,1.0736591599766705
852.21,1.0747800371373282
852.38,1.0461100983858596
852.56,1.0263219975318112
852.73,1.0613864890623654
852.91,1.0677668624917729
853.08,1.0805007247594813
853.26,1.0407437530701154
853.43,1.078157781407178
853.61,1.1118667068503667
853.78,1.0656352617446316
853.96,1.0433885292364502
854.13,1.057318134574922
854.31,1.0185817061977605
854.48,1.011934975190509
854.66,1.0557498742452627
854.83,1.078979556771341
855.0,1.0550422699645148
855.18,1.035113172218742
855.35,1.039741988821812
855.53,1.070210156497311
855.7,1.051013810738179
855.88,1.046285667216393
856.05,1.0107202556497625
856.23,1.0102350753824347
856.4,1.0512336482401674
856.58,1.0332279287561146
856.75,1.0536029223162717
856.93,1.0327629400935319
857.1,1.0834386215895142
857.28,1.1035993780439224
857.45,1.0434020938587525
857.62,1.0674965452152372
857.8,1.0440847573479153
857.97,1.0911622379117365
858.15,1.0598694197425162
858.32,1.1485616046281206
858.5,1.12257746439568
858.67,1.0614108411783105
858.85,1.0415722161332148
859.02,1.0632888197895556
859.19,1.042323209256299
859.37,1.090317201282251
859.54,1.117031418425926
859.72,1.0936932106507855
859.89,1.1374591359548447
860.07,1.0958515439452805
860.24,1.051523019868244
860.41,1.119003797405928
860.59,1.059199644596527
860.76,1.0551947869508944
860.94,1.0764412775042276
861.11,1.0240324120588535
861.29,1.0042050570348675
861.46,1.01275597506161
861.63,1.0234357786476145
861.81,1.0381418735470707
861.98,1.03793645282928
862.16,1.0255935678515327
862.33,0.9705484082849697
862.5,1.0325026255687053
862.68,1.1105633876521503
862.85,1.0893523862274177
863.03,1.0748369914781426
863.2,1.084306383308205
863.37,1.081610229376747
863.55,1.0706299354097772
863.72,1.0706643692482065
863.9,1.0543021221211755
864.07,1.0691105086634591
864.24,1.0652371257953426
864.42,1.0366178748920636
864.59,1.0727704846171904
864.77,1.0448594762133288
864.94,1.0769467876980756
865.11,1.027066385769536
865.29,1.0376145062778932
865.46,1.028843859266868
865.63,1.075699716677148
865.81,1.1004611889552627
865.98,1.0640921499720972
866.16,1.0490519191626388
866.33,1.111754154841726
866.5,1.0214185912372433
866.68,1.0041679785304127
866.85,1.0421120345296273
867.02,1.049176260956042
867.2,1.0125487667257778
867.37,1.0622891103869165
867.54,1.0017590446320666
867.72,1.0972546881566543
867.89,0.985306833485198
868.06,1.007205168023395
868.24,0.9903583745363977
868.41,1.0047948084987117
868.59,0.9892052110096493
868.76,0.9827104059633995
868.93,0.9807986667349935
869.11,0.9753589269019486
869.28,1.0812132369136744
869.45,1.006303297440816
869.63,1.0465576073632474
869.8,1.0311215595963472
869.97,1.043265319596964
870.15,0.9704882574492601
870.32,1.0150237448125072
870.49,0.9732564345119346
870.66,1.0274677677670778
870.84,1.0064579824612347
871.01,1.0695607828745595
871.18,1.0391524480842764
871.36,1.074451534680343
871.53,1.0773722879429375
871.7,1.07121600624391
871.88,1.0945918489742064
872.05,1.0362301526966269
872.22,0.9869406622211678
872.4,1.0509437419827745
872.57,1.0199804029141681
872.74,0.9801849982640606
872.92,1.0151268893825514
873.09,1.0190229894550062
873.26,0.9877922337723803
873.43,1.0294846251164764
873.61,1.039243462518605
873.78,1.056121792364509
873.95,1.0399865410152287
874.13,1.1188504704027864
874.3,1.0953787729981013
874.47,1.012287931774158
874.64,1.0533244720369366
874.82,1.072265022719801
874.99,1.0405658582852795
875.16,1.0144459485090274
875.34,1.0687122108088714
875.51,1.0365815996326264
875.68,1.055577921099837
875.85,1.0900439459692406
876.03,1.0421537170166388
876.2,1.0573569091683703
876.37,1.0621856117481594
876.54,1.0504581002059676
876.72,1.0534731071626073
876.89,1.0126255947467266
877.06,1.0168263741584749
877.23,1.0666940048483429
877.41,1.0599002129499302
877.58,1.0082121958358958
877.75,1.0601216273497176
877.92,1.0023050836214689
878.1,1.0286051976584119
878.27,1.0851084265025888
878.44,1.0645703785373024
878.61,1.0143144428838282
878.79,1.0811827275060248
878.96,1.0655753569236073
879.13,1.1306084096781772
879.3,1.098971421112123
879.48,1.0411134083995697
879.65,1.0128259471679397
879.82,1.0382278162513567
879.99,0.9692673801925298
880.16,1.0039921076892588
880.34,1.0282047379901589
880.51,1.0282662213417058
880.68,1.093387537752839
880.85,0.9835454763377439
881.03,1.0275039032911315
881.2,0.9696091379407134
881.37,1.1174359394187474
881.54,1.0727131778059995
881.71,1.0411388917750553
881.89,1.0338840615968874
882.06,1.0450342569093503
882.23,1.0615679237110112
882.4,1.0033856093335647
882.57,1.0396141317135084
882.75,1.0
882.92,1.0513514632491807
883.09,1.0336831764224315
883.26,1.0654265177441973
883.43,1.0228420806999208
883.61,1.0456752871293384
883.78,1.0347381673117595
883.95,1.0429157219354528
884.12,1.0586902236839066
884.29,1.073738845681539
884.47,1.0762092982484102
884.64,1.0623041019627968
884.81,1.0525138172829214
884.98,1.0684253065867506
885.15,1.0154479278007131
885.32,1.070535526495892
885.5,1.0814869578528088
885.67,1.1201749721245389
885.84,1.1046704498814495
886.01,1.0579858892394691
886.18,1.0444456539117006
886.35,1.061392581959718
886.53,1.0465778671357964
886.7,1.0651268278936485
886.87,1.0931141848407482
887.04,1.0661819022045462
887.21,1.0440985475635751
887.38,1.05919621881447
887.55,1.0548228855966673
887.73,1.0278452244852847
887.9,1.022760222826402
888.07,0.9803457505007828
888.24,1.1573523286734944
888.41,1.0978344078453284
888.58,1.1930725931155681
888.75,1.1524341550837758
888.93,1.0934230923498867
889.1,1.078988077072832
889.27,1.065075620416598
889.44,1.141885531305173
889.61,1.0792612258348793
889.78,1.0626623556581987
889.95,0.9698937617997322
890.12,1.0359229094060103
890.3,1.1361468588819228
890.47,1.0597032610184804
890.64,1.0855254623023007
890.81,1.1366504035976455
890.98,1.013691831500305
891.15,1.0879383706172583
891.32,1.0714688604350446
891.49,1.083379841076398
891.66,1.0333865005347995
891.84,1.049763294904461
892.01,1.1021851416494048
892.18,1.1689881745070045
892.35,1.0709318014002343
892.52,1.0173740418726909
892.69,1.0781359180853265
892.86,1.032410802597979
893.03,1.0776404967292494
893.2,1.0591151627320876
893.37,1.074488208499798
893.55,1.054752094041684
893.72,1.0546764061473588
893.89,1.0385244607999753
894.06,1.066126724040445
894.23,1.1368161590210495
894.4,1.0916935686691651
894.57,1.042262953969291
894.74,1.0721963650233932
894.91,1.1018294746481396
895.08,1.0285880403270142
895.25,1.0760956159022106
895.42,1.0725874805676847
895.59,1.0931375286168965
895.76,0.9702908700912571
895.94,1.171929434272875
896.11,1.0751086146565512
896.28,1.059632338746005
896.45,1.0569371756267403
896.62,1.1189230297242758
896.79,1.0798617712043057
896.96,1.0647461603282617
897.13,1.107255437522743
897.3,1.150419794298501
897.47,1.037060450075041
897.64,1.1528252248007225
897.81,1.083596264064737
897.98,1.0568272208964908
898.15,0.993035170717653
898.32,1.0352595922972967
898.49,1.017932475842762
898.66,1.0522179753194278
898.83,1.0551053046514247
899.0,1.038202217306695
899.17,1.0324808678341444
899.34,0.9804034734490856
899.51,1.0613672710890867
899.68,1.0693667259663147
899.85,1.0101333649241593
900.02,0.9857044686391196
900.19,1.045029763377772
900.36,1.1172596593986512
900.53,1.10352378067854
900.7,1.0898760380426653
900.87,1.101862259171416
901.04,1.0874948979340937
901.21,1.1350446143226038
901.38,1.1624290078679336
901.55,1.0348175395790908
901.72,1.0765705656363231
901.89,0.9874603625669269
902.06,1.1437781316728712
902.23,1.1003524569205392
902.4,1.0880196789985144
902.57,1.1158455459661911
902.74,1.0776068526762757
