Wavelength [nm],#34-Bleu.csv
815.42,0.9367805184739906
815.6,0.9391330580632653
815.78,0.916083362405762
815.95,0.971291663320038
816.13,0.9226107472928534
816.31,0.9212222770170878
816.49,0.9363278310829782
816.67,0.9344999678711419
816.85,0.9278777823267039
817.03,0.9667271505787323
817.2,0.9528608051212262
817.38,0.9793025512849489
817.56,0.9577272531504157
817.74,0.9662795429754761
817.92,0.9673765212890706
818.1,0.9316573067484936
818.27,0.9277739463833027
818.45,0.9203287824925762
818.63,0.905166509660473
818.81,0.940540781202122
818.99,0.9343271362660528
819.17,0.9302641397749042
819.34,0.9366590869020763
819.52,0.9779940221915902
819.7,0.9426546292215493
819.88,0.9778833389608648
820.06,0.9686342209327178
820.24,0.9585396939838913
820.41,0.9744204796501696
820.59,0.9356949059371318
820.77,0.9563493921805746
820.95,0.9215238163952759
821.13,0.972132421121219
821.3,0.9513947798093423
821.48,0.9615431709311836
821.66,0.9563892546622235
821.84,0.9488190284042435
822.02,0.9440900769942406
822.19,0.9304814574147565
822.37,0.931393772197747
822.55,0.9171085648581686
822.73,0.9623280355564924
822.91,0.9708358958515597
823.08,0.9745817440908089
823.26,0.9592048495956934
823.44,0.9281151012813702
823.62,0.9629478698524991
823.8,0.9527389148432402
823.97,0.9615122843331548
824.15,0.9778656546086679
824.33,0.9085480101492543
824.51,0.9484075010946588
824.69,0.9565510997873853
824.86,0.9318023996453555
825.04,0.9622078316791977
825.22,0.9513838220049413
825.4,0.9395151236258579
825.57,0.9379406616379703
825.75,0.9576818648076163
825.93,0.9396747001556294
826.11,0.9517836099953122
826.28,0.9643605933507967
826.46,0.9980356232555557
826.64,0.9862647805863735
826.82,0.9687628227829941
826.99,0.9396295069466196
827.17,0.9732439232342465
827.35,0.9608895775882722
827.53,0.9973741573847363
827.7,0.937437281283661
827.88,0.9982229968497612
828.06,0.9900627543580584
828.24,0.9847282986677943
828.41,0.9557380412184898
828.59,0.9274267644398488
828.77,0.947810779452995
828.95,0.9355941452967251
829.12,0.9099402699908196
829.3,0.9795826046601731
829.48,0.942618804442567
829.66,0.9585856554415916
829.83,0.9612457548874422
830.01,0.9500812846501874
830.19,0.9771001757657256
830.36,0.9467529855677607
830.54,0.9436123753333939
830.72,0.9873702109616098
830.9,0.9647852480438955
831.07,0.9398447273800608
831.25,0.9695444262465697
831.43,0.9767119135404438
831.6,0.962409156755235
831.78,0.9721480827745201
831.96,0.9524466980267579
832.14,0.9401823271743748
832.31,0.9476549287013594
832.49,0.9783051016149591
832.67,0.9395350662309198
832.84,0.9639804264758609
833.02,0.9468586916767677
833.2,0.9471444011249243
833.37,0.9652170747992134
833.55,0.946538889912741
833.73,0.9492622609548688
833.91,0.9392890793062574
834.08,0.9575008074777613
834.26,0.9336172244995423
834.44,0.933575229636507
834.61,0.9349844181940999
834.79,0.921505852563891
834.97,0.9212992624599567
835.14,0.9340899386682411
835.32,0.9633961901576106
835.5,0.9310671658306713
835.67,0.983804175816598
835.85,0.9615064623366664
836.03,0.9738104579294259
836.2,0.9796366584098282
836.38,0.9364558830903936
836.56,0.9512028533661625
836.73,0.9159922594741049
836.91,0.9789612271055891
837.09,0.9675310679974041
837.26,0.9691999051718284
837.44,0.9833525956177804
837.62,0.9696005095020939
837.79,0.9550480866404766
837.97,0.9430822049935323
838.14,0.9850023557450808
838.32,0.9566782717316694
838.5,0.9315262143538369
838.67,0.9499070628598517
838.85,0.9725507668876346
839.03,0.9294466553629848
839.2,0.9290195134644493
839.38,0.9442611722364398
839.56,0.9943986832876002
839.73,1.0582600602672325
839.91,0.9605737041087097
840.08,0.9592826964604263
840.26,0.9781398928264353
840.44,0.9780489886054944
840.61,0.9665076806600561
840.79,0.9461227593078251
840.97,0.975004206640455
841.14,0.9540225205683702
841.32,0.9553205679018283
841.49,0.9476023853698002
841.67,0.9402081299736942
841.85,0.9663534732617766
842.02,0.9330342248620713
842.2,0.9350665942288012
842.37,0.9674675813538011
842.55,0.9723703094127796
842.73,0.949591495701019
842.9,0.9285316110686287
843.08,0.9011545441871828
843.25,0.957040118870728
843.43,0.9376906922119196
843.61,0.9500996408735903
843.78,0.9567257778734314
843.96,0.9050813772016435
844.13,0.9719675549657762
844.31,0.9501041950674151
844.49,0.9684227092642138
844.66,0.9183896950093052
844.84,0.9234985035099741
845.01,0.9177814950027744
845.19,0.9419559214556235
845.37,0.9595089876546667
845.54,0.9367491635862243
845.72,0.9713452760517435
845.89,0.9227925424646599
846.07,0.9338127682816668
846.24,0.9802438239306401
846.42,0.969053405852223
846.59,0.9777991669433714
846.77,1.0
846.95,0.9948154938407091
847.12,0.9696291257412459
847.3,0.9755548162727543
847.47,0.9715401860229109
847.65,0.979938351151019
847.82,0.9433764896042319
848.0,0.9792829516577365
848.17,0.9669521225609472
848.35,0.9504194112765697
848.53,0.9764949941645139
848.7,0.9995721872465633
848.88,0.9700914929816445
849.05,0.9438030542343068
849.23,0.9631134199080766
849.4,0.9207468885734293
849.58,0.9172004211460594
849.75,0.9340104175219793
849.93,0.9333464202921788
850.1,0.9333464202921788
850.28,0.9045605438473114
850.45,0.9694947893242581
850.63,0.9396811667862998
850.8,0.913006595173229
850.98,0.9315613307298157
851.16,0.9518630946817102
851.33,0.9238818941846961
851.51,0.9385938304501553
851.68,0.9557418572181369
851.86,0.9429054977431813
852.03,0.9851783397607919
852.21,0.9990935753074264
852.38,0.9711811885088378
852.56,0.9727857313654155
852.73,0.975625952872296
852.91,0.9887055229180378
853.08,1.0
853.26,0.9297058326152954
853.43,0.9462382890898602
853.61,0.9882984616265307
853.78,0.9426847010117301
853.96,0.9783057353817749
854.13,0.9722805742629476
854.31,0.9406291826364243
854.48,0.95639143680391
854.66,0.940998049757097
854.83,0.9938518907902549
855.0,0.9791218975996668
855.18,0.9653613301085382
855.35,0.9942541702908223
855.53,0.983649689582818
855.7,0.957091187229569
855.88,0.967843641723348
856.05,0.9529240947553907
856.23,0.9316110872173682
856.4,0.9736649471662691
856.58,0.9872952037108973
856.75,1.0
856.93,1.019359919146178
857.1,1.0104922817567652
857.28,1.0086758099839739
857.45,0.9732521979707688
857.62,0.9685354450876338
857.8,0.9792244246981089
857.97,0.9385536296948517
858.15,0.9245547962594306
858.32,1.0026434449222086
858.5,0.9736225709528283
858.67,0.9390804455511159
858.85,0.9345998063270156
859.02,0.9506038479691274
859.19,0.9643865678209191
859.37,0.9671099209203363
859.54,0.9622140711808669
859.72,0.9685914805204753
859.89,1.0095164017199507
860.07,0.9742967926850644
860.24,0.9765804455144346
860.41,1.019194160871924
860.59,0.956620950080131
860.76,0.950532973959104
860.94,0.9983619726249094
861.11,0.9983978391960764
861.29,0.9453342585467217
861.46,0.9463186049490583
861.63,0.9494000233744686
861.81,0.99301627667448
861.98,0.9894001087682894
862.16,0.9616096482227009
862.33,0.9625161559990523
862.5,1.0224156038404864
862.68,1.0250222403633813
862.85,0.9949423177607122
863.03,1.0365615836229094
863.2,1.015545857914988
863.37,1.0093268833573426
863.55,1.0166525863974272
863.72,1.0144804035344686
863.9,0.9771359485805577
864.07,1.0399172765556186
864.24,0.9731039919966571
864.42,0.9430388612790122
864.59,0.9104807530502816
864.77,0.9563057049870175
864.94,0.9341288862887686
865.11,0.9257114092708483
865.29,0.9617977670615147
865.46,0.9209678256087818
865.63,0.9627509330636256
865.81,0.9681464522824776
865.98,0.9341108738604607
866.16,0.9597073521164038
866.33,0.9568774728599861
866.5,0.9189566818050254
866.68,0.9303352159916726
866.85,0.9053921416046731
867.02,0.9262356085659369
867.2,0.9581707775807405
867.37,0.9679303590087163
867.54,0.9237747326104517
867.72,0.9861064731204779
867.89,0.9171305408565165
868.06,0.9333521957835944
868.24,0.925880004248558
868.41,0.9148921491478651
868.59,0.9364306870568236
868.76,0.9580109859111132
868.93,0.9293886454125568
869.11,0.8838349411091859
869.28,1.0019336484979446
869.45,0.9476826312412281
869.63,0.9586154601215577
869.8,0.9415676840231847
869.97,0.984267156510195
870.15,0.9120796003175874
870.32,0.9079795630233936
870.49,0.8917522349292587
870.66,0.940592967387483
870.84,0.9580231140019746
871.01,0.9781380396679956
871.18,0.9373560830651578
871.36,0.9871401894643044
871.53,0.9787739741041499
871.7,0.9846918865083184
871.88,0.9639326043479645
872.05,0.949009414723266
872.22,0.9275206753274817
872.4,0.9550107213658615
872.57,0.9553771001583579
872.74,0.8664085366835049
872.92,0.8776695032541502
873.09,0.8648711783540938
873.26,0.8996250332395713
873.43,0.9606871665113648
873.61,0.9001701392070572
873.78,0.9733421486268582
873.95,0.9307375985986217
874.13,0.9409393367937073
874.3,0.9417534210698618
874.47,0.9472341753227337
874.64,0.9451734301592062
874.82,0.9567826824910994
874.99,0.9405999932251264
875.16,0.9292148523057656
875.34,0.9623191102015867
875.51,0.9552062045314779
875.68,0.9832504895315559
875.85,1.019840191484748
876.03,0.9337584446881388
876.2,0.9642450436353016
876.37,0.9580247120699924
876.54,0.9144406126942289
876.72,0.9160769290364635
876.89,0.8923111036308603
877.06,0.9502857127135967
877.23,0.9961224415785848
877.41,0.9712167807902933
877.58,0.9074261560317208
877.75,0.9791578358520979
877.92,0.9454463542919054
878.1,0.9110919532238553
878.27,1.0325414571921663
878.44,0.9803836824696802
878.61,0.9109323553895136
878.79,0.9794993112358523
878.96,1.0210177426037204
879.13,1.0087072273118785
879.3,0.9447409565457313
879.48,0.9419575410829605
879.65,0.9302589122743277
879.82,0.9154107895714658
879.99,0.9223596973284963
880.16,0.9393199631232643
880.34,0.9444200751370401
880.51,1.012848282428048
880.68,0.9792472138327024
880.85,0.953927333745683
881.03,0.9742150906645644
881.2,0.9564671435366974
881.37,0.9936275071633238
881.54,0.939551695558868
881.71,0.9824940886063595
881.89,1.0
882.06,0.939071299475585
882.23,1.0108649277137078
882.4,0.8933533059927112
882.57,0.9926299289835333
882.75,0.9594524752443854
882.92,0.977865748599491
883.09,0.9918067949242735
883.26,0.9927303869173114
883.43,0.9735031863880919
883.61,0.985946065498665
883.78,0.9609195617742706
883.95,1.0178815508064387
884.12,1.022008833881465
884.29,0.958123618501842
884.47,0.9494891860446584
884.64,0.9683964700188712
884.81,0.9176076315043821
884.98,0.9602393488752665
885.15,0.9945477901879836
885.32,0.9582355435221692
885.5,0.9882296616434831
885.67,0.960895445578523
885.84,0.9735966432731479
886.01,0.9567406858054754
886.18,0.9356956496596672
886.35,0.9894481499756734
886.53,0.9850950825165452
886.7,0.9556382476666452
886.87,0.9306394337410753
887.04,1.0029197898031417
887.21,0.9219088220228359
887.38,0.9767096844008644
887.55,0.9530089552028567
887.73,0.9222254074721358
887.9,0.9516345264938955
888.07,0.9457168347164475
888.24,0.9604145085098127
888.41,0.9919311828581172
888.58,1.0330676816938267
888.75,1.0122765762483579
888.93,1.0120545925612756
889.1,0.9502667662874762
889.27,0.9633949635156636
889.44,1.0262750983898468
889.61,0.9752952023371805
889.78,1.0020545034642032
889.95,0.9217237806793036
890.12,1.0031696684770008
890.3,0.9578593055841668
890.47,0.9948531671535793
890.64,0.968056755043719
890.81,1.0451736871397175
890.98,1.0073725246540104
891.15,0.984986131845834
891.32,0.9679990177156517
891.49,0.9556714768960922
891.66,0.9040138109624515
891.84,0.9682361947418334
892.01,0.9584872862049293
892.18,1.033352929179014
892.35,0.9591604779816832
892.52,0.9110857857103468
892.69,0.9272901873372656
892.86,0.9550430802673195
893.03,0.9617265156968489
893.2,0.9222745082596625
893.37,0.983323535410493
893.55,0.9495421878439384
893.72,0.9803164937869508
893.89,0.9625456631111351
894.06,0.9230328293955476
894.23,1.0324648512931305
894.4,0.9346683323232199
894.57,1.0171336299875504
894.74,0.9684140903022654
894.91,0.9103457886250075
895.08,0.9725114996855632
895.25,0.9284474059426975
895.42,0.9396965546053081
895.59,1.053733189586671
895.76,0.9225440541664918
895.94,1.02968565771618
896.11,0.9491199707165299
896.28,0.9642205967523971
896.45,0.9418513951046056
896.62,1.0228236117652652
896.79,0.9248359800430064
896.96,0.9117097813705521
897.13,0.9488099048186908
897.3,1.029319112448013
897.47,0.9617440515354414
897.64,1.0157676819238841
897.81,0.9812844184929693
897.98,0.9851755075922198
898.15,0.9129396339706626
898.32,0.972035495764213
898.49,0.9390295821346096
898.66,0.9477820246805723
898.83,0.9386327289109134
899.0,0.9765857377797676
899.17,0.9862580943778619
899.34,0.9534582494415783
899.51,0.8797702443968916
899.68,0.9858697410068619
899.85,0.893599668296328
900.02,0.9038300617540777
900.19,0.8786698042321138
900.36,0.9946700154818795
900.53,1.0538323659528408
900.7,0.9745127653311845
900.87,1.048178095554048
901.04,1.0177724011428628
901.21,1.0568608902410963
901.38,0.9848583128258706
901.55,0.9484184598828282
901.72,1.0224430968244396
901.89,0.8708417344393474
902.06,0.95871717011373
902.23,0.9763056698937616
902.4,0.9769794685696194
902.57,1.015353024164194
902.74,1.0394841882037191
