Wavelength [nm],#20-Miroir inconnu.csv
820.41,0.5919939872913202
820.59,0.5841603917267855
820.77,0.6056129293508054
820.95,0.58254681884388
821.13,0.6003066695997052
821.3,0.6016429308183664
821.48,0.6024395373291273
821.66,0.6051245240324965
821.84,0.6116577825311672
822.02,0.5865266159108958
822.19,0.5932260742409918
822.37,0.5800151073702385
822.55,0.5813982525337515
822.73,0.5958112148248665
822.91,0.6224720096013828
823.08,0.5917025419218357
823.26,0.6146832245683562
823.44,0.6069771298318395
823.62,0.6238808946897572
823.8,0.6065976710414971
823.97,0.6363852876509947
824.15,0.6220765472072566
824.33,0.5986715575825247
824.51,0.5972023132338201
824.69,0.6045876817128708
824.86,0.5988692325596893
825.04,0.5894150856004264
825.22,0.5786597907094911
825.4,0.5883816820202188
825.57,0.5639865369156967
825.75,0.5972862428750941
825.93,0.5905522634997472
826.11,0.5586133897856576
826.28,0.6079665268587637
826.46,0.5869196331682893
826.64,0.5915874553948195
826.82,0.5863863052426811
826.99,0.573789883143877
827.17,0.6114552330538396
827.35,0.5848060229479618
827.53,0.6262550677608028
827.7,0.5717297527872428
827.88,0.6197213258488972
828.06,0.5995874550158805
828.24,0.5951558420424734
828.41,0.5897256897560019
828.59,0.5846883199389784
828.77,0.577638056666041
828.95,0.5795013308483965
829.12,0.5876818111720268
829.3,0.5907643803625998
829.48,0.5846552839702902
829.66,0.5873356381501451
829.83,0.6214008362080891
830.01,0.6030273588848237
830.19,0.6008887776312172
830.36,0.6009432085050507
830.54,0.5959855758423589
830.72,0.6093786675983606
830.9,0.5891612271787815
831.07,0.5634362496756838
831.25,0.6052957641555425
831.43,0.6077795964706336
831.6,0.5948200092879841
831.78,0.6075696157218906
831.96,0.5982672346286495
832.14,0.5812762902206232
832.31,0.6036730315960068
832.49,0.5978583328338071
832.67,0.5876540856881793
832.84,0.5854643909075373
833.02,0.5828560884222576
833.2,0.5840767755187497
833.37,0.5863993985215551
833.55,0.6190895906282802
833.73,0.5969520854602385
833.91,0.5912965854328461
834.08,0.5970565280410303
834.26,0.5956972863567364
834.44,0.6071449295644843
834.61,0.5780299375024834
834.79,0.5736628363046817
834.97,0.5845110860234156
835.14,0.5706247460814542
835.32,0.5821889453125464
835.5,0.5670760321328138
835.67,0.5756033009900354
835.85,0.569990993795068
836.03,0.5919072621661168
836.2,0.601217893859134
836.38,0.5785339184566924
836.56,0.5824026498954585
836.73,0.5479432528682023
836.91,0.5872393127382238
837.09,0.5695356025222843
837.26,0.5810524735737951
837.44,0.5884761636715311
837.62,0.5897739084458383
837.79,0.5831731670298737
837.97,0.5890732603290283
838.14,0.5750667461106229
838.32,0.5705647729591679
838.5,0.5602749784334073
838.67,0.5811020155931228
838.85,0.5704195017914822
839.03,0.555513928786804
839.2,0.5717397439170839
839.38,0.5849015249160954
839.56,0.5977554435907866
839.73,0.6055685360789852
839.91,0.5759943968182287
840.08,0.5806465746565268
840.26,0.6065180708758352
840.44,0.6070060863241735
840.61,0.5889258489434258
840.79,0.607317803416648
840.97,0.5989960579604409
841.14,0.5812512642534639
841.32,0.561297229713227
841.49,0.5597887478347165
841.67,0.5871176785757465
841.85,0.5990750708666434
842.02,0.5591718224877529
842.2,0.5856459465981518
842.37,0.5846694552835274
842.55,0.5988168926735602
842.73,0.5902042456269886
842.9,0.5660847814881028
843.08,0.55732880400375
843.25,0.5854555060260855
843.43,0.5652755231201554
843.61,0.5793071913065467
843.78,0.6139186791142659
843.96,0.5537408032614581
844.13,0.5869886431624363
844.31,0.5875026202901569
844.49,0.5719945532800066
844.66,0.591568892232616
844.84,0.6042373077619947
845.01,0.5987133517566602
845.19,0.5910006650912807
845.37,0.6122206894620011
845.54,0.5671509026141615
845.72,0.5686302367789483
845.89,0.5767169036630349
846.07,0.5713403404595013
846.24,0.5707873904931241
846.42,0.5961072712508081
846.59,0.5649415697499289
846.77,0.5857123465421538
846.95,0.5976025604058088
847.12,0.5825017151896614
847.3,0.6333222440913148
847.47,0.6085744425469917
847.65,0.5754300029307503
847.82,0.5826038376540524
848.0,0.5881450789558011
848.17,0.6063537636690036
848.35,0.6013065055545648
848.53,0.5794282884436238
848.7,0.5880163184404225
848.88,0.5795718441991176
849.05,0.5885880313720521
849.23,0.587813913158857
849.4,0.5419576585756661
849.58,0.5735821689022057
849.75,0.5837260929216685
849.93,0.5717507503772491
850.1,0.5946629184018126
850.28,0.5749370477076291
850.45,0.5888241321593665
850.63,0.5608293170810725
850.8,0.5571994465215541
850.98,0.573639842993821
851.16,0.5740096874487625
851.33,0.5787846391681216
851.51,0.585724574445414
851.68,0.600791552107595
851.86,0.5823086413843263
852.03,0.5867900781796532
852.21,0.5925621006881329
852.38,0.5561903030361025
852.56,0.5784019039396336
852.73,0.5793220014255538
852.91,0.6110182092972235
853.08,0.6007349111067102
853.26,0.5773395285913304
853.43,0.6010790694650968
853.61,0.5979351414875939
853.78,0.5927840450914049
853.96,0.6104263970684682
854.13,0.5846784347194173
854.31,0.5812317920309619
854.48,0.5887023934347729
854.66,0.6013883991463719
854.83,0.5757804645275874
855.0,0.5762694217386926
855.18,0.589555486902541
855.35,0.5910884523635236
855.53,0.5974938288476076
855.7,0.609529803789078
855.88,0.5960966513432658
856.05,0.5665287932922116
856.23,0.5464000682784623
856.4,0.5910884523635236
856.58,0.58220766049297
856.75,0.6011745871697579
856.93,0.6177656989087948
857.1,0.5828068920524291
857.28,0.6131609430675211
857.45,0.5987829695615314
857.62,0.6056780779530879
857.8,0.586008658008658
857.97,0.5477144218522686
858.15,0.5594973588050628
858.32,0.6140570413575516
858.5,0.6033041553101832
858.67,0.5426120549039428
858.85,0.5766731649849457
859.02,0.5785890779866182
859.19,0.5938004184791791
859.37,0.5907012381197406
859.54,0.5659866231469018
859.72,0.6156448972166636
859.89,0.6061267065909259
860.07,0.6214131755904283
860.24,0.5919793174070379
860.41,0.6265364698919959
860.59,0.550899247888415
860.76,0.5678144040637508
860.94,0.5959532474776539
861.11,0.5919830486007988
861.29,0.5610971719856983
861.46,0.5795843219277735
861.63,0.5877433483351439
861.81,0.5610998494653993
861.98,0.6262143618291536
862.16,0.576639731789229
862.33,0.5609035417031842
862.5,0.5864321091430265
862.68,0.6002260667524884
862.85,0.5908897033109424
863.03,0.6298139658180428
863.2,0.619724398694905
863.37,0.624592944866964
863.55,0.6014863806960542
863.72,0.6032369431555612
863.9,0.5821594603096928
864.07,0.5865285085134425
864.24,0.5742419158619753
864.42,0.5966221400779024
864.59,0.5997623346054526
864.77,0.5828651302760599
864.94,0.5791243884999193
865.11,0.5801830802980492
865.29,0.6015213241185686
865.46,0.5673421109969807
865.63,0.6245053736252575
865.81,0.5810033338695142
865.98,0.5986753226046243
866.16,0.5772191729315411
866.33,0.6210076487976247
866.5,0.550788464862141
866.68,0.5808204449413463
866.85,0.5621502163289445
867.02,0.5969945443602405
867.2,0.5942565425331828
867.37,0.6071468978567737
867.54,0.5801746811467958
867.72,0.6034029599845526
867.89,0.5650822711618595
868.06,0.5839015466489273
868.24,0.5576904318572484
868.41,0.5996334903575625
868.59,0.5718067033827555
868.76,0.6214813876987115
868.93,0.6042047756019634
869.11,0.5459002243359088
869.28,0.5978011124275172
869.45,0.5972192935318645
869.63,0.5971473696207891
869.8,0.5642981656511379
869.97,0.5916016044104782
870.15,0.5690055931652361
870.32,0.5755792090466723
870.49,0.5714662006317125
870.66,0.5688199245865704
870.84,0.6099378593414252
871.01,0.581972819106219
871.18,0.5934670807249306
871.36,0.6182666767298782
871.53,0.6234092179768529
871.7,0.5979956283054058
871.88,0.6168689858095091
872.05,0.6001264628298231
872.22,0.5638181181870069
872.4,0.5778947092855834
872.57,0.5757494447891637
872.74,0.5148520542716757
872.92,0.5580317536924136
873.09,0.569686859224687
873.26,0.596465505253682
873.43,0.597745471625215
873.61,0.5841569936625003
873.78,0.5825941692889641
873.95,0.5951362722208096
874.13,0.6040748133207787
874.3,0.6235814836639823
874.47,0.5655854708077118
874.64,0.6004419841739408
874.82,0.6145865454943946
874.99,0.5878219042084993
875.16,0.5651769498782747
875.34,0.58994325807609
875.51,0.618506175259753
875.68,0.6025797970669187
875.85,0.6054854231686664
876.03,0.5987869433952047
876.2,0.6126546393824339
876.37,0.5872430020215916
876.54,0.5678154025836694
876.72,0.5610749120402652
876.89,0.5714724606552165
877.06,0.5541010848004138
877.23,0.5975094358570938
877.41,0.6063700291861731
877.58,0.5520620453147784
877.75,0.6088086113778378
877.92,0.6181244800433378
878.1,0.6173088421374641
878.27,0.6178464770766114
878.44,0.5725277471517825
878.61,0.5904478841571384
878.79,0.5662054257506349
878.96,0.5973000517127193
879.13,0.6647717484926787
879.3,0.585144793171684
879.48,0.6267547433529264
879.65,0.6064037462838491
879.82,0.5876275991608957
879.99,0.6150334992537944
880.16,0.5880144864684782
880.34,0.60762232148985
880.51,0.6436743006621333
880.68,0.6126146582104455
880.85,0.6083823368383047
881.03,0.6192428388133995
881.2,0.587669925574002
881.37,0.633126483831355
881.54,0.6329298614371835
881.71,0.6262487917457739
881.89,0.6727512998405871
882.06,0.5955747124611295
882.23,0.634214100305169
882.4,0.6174261453071862
882.57,0.627811413668433
882.75,0.5892359448670347
882.92,0.5918444041746154
883.09,0.6294850593532542
883.26,0.6183453131588496
883.43,0.6217351436093117
883.61,0.6240572520892905
883.78,0.5692467253341831
883.95,0.5931947191535208
884.12,0.653360866366926
884.29,0.5821465411379452
884.47,0.622498127281131
884.64,0.5891541102453253
884.81,0.5635920701660679
884.98,0.6116401518049287
885.15,0.5947190706401116
885.32,0.6371132781592925
885.5,0.6152004768061803
885.67,0.5803413671841496
885.84,0.6180943044866033
886.01,0.6023824737864978
886.18,0.6047173758491311
886.35,0.5923148854237476
886.53,0.6022250146602999
886.7,0.6196215704182554
886.87,0.6351444185831907
887.04,0.6097214296467195
887.21,0.5727953204778665
887.38,0.652586125646226
887.55,0.6064499998239244
887.73,0.5967243350407041
887.9,0.5846259334181612
888.07,0.6471594256569091
888.24,0.6486787630245878
888.41,0.6348860243298057
888.58,0.6170549119972988
888.75,0.6235183283836946
888.93,0.6443895194423667
889.1,0.6031092917451532
889.27,0.6247983760355517
889.44,0.6405566540268951
889.61,0.6253105687805709
889.78,0.6312166281755196
889.95,0.5925622430230417
890.12,0.6587323606429031
890.3,0.6099284439970305
890.47,0.5800184397320685
890.64,0.6208027695512452
890.81,0.6363518185252741
890.98,0.610309411145166
891.15,0.61285668545329
891.32,0.6725232812901691
891.49,0.5831007946180101
891.66,0.6296185096920681
891.84,0.6029524342729173
892.01,0.6349010043151474
892.18,0.6175530787473056
892.35,0.5991278496623124
892.52,0.5595169384041322
892.69,0.5713376716152228
892.86,0.5535673319568709
893.03,0.5855528414030202
893.2,0.5555415542735632
893.37,0.6286707218069769
893.55,0.6049260665227516
893.72,0.5374376039933444
893.89,0.6318773745780132
894.06,0.6064917897265322
894.23,0.6359298819270375
894.4,0.5942559586389442
894.57,0.6710343042390327
894.74,0.6175848790167141
894.91,0.6236736806481795
895.08,0.5315959546419969
895.25,0.6217934314114009
895.42,0.5320899329560016
895.59,0.6167032476150797
895.76,0.5628513741999259
895.94,0.5769793775444373
896.11,0.6486855120903255
896.28,0.6624809626976126
896.45,0.5917483364635853
896.62,0.5987849300211298
896.79,0.5689813230591148
896.96,0.5856245738991247
897.13,0.6209495333003056
897.3,0.6265000022927051
897.47,0.6449369783133152
897.64,0.6458336060173733
897.81,0.6231929589917822
897.98,0.6207400692342901
898.15,0.5960399016238742
898.32,0.6133603327399879
898.49,0.6234180073020009
898.66,0.5591831385825052
898.83,0.6054961144273003
899.0,0.5871695871695872
899.17,0.5752501898611879
899.34,0.5958216398873905
899.51,0.5766910688140556
899.68,0.6557355081671788
899.85,0.6339321921147476
900.02,0.6114214657360703
900.19,0.5822238619951137
900.36,0.7135133321510226
900.53,0.6217931212544004
900.7,0.6767145497271293
900.87,0.6090691675042954
901.04,0.6295137915603224
901.21,0.6574131362973947
901.38,0.6338464737892344
901.55,0.5886372175655554
901.72,0.5326555131852007
901.89,0.5774142185054376
902.06,0.6113719807258036
902.23,0.6557353213975945
902.4,0.6167758591295454
902.57,0.5994256422614834
902.74,0.6078811654251334
