Wavelength [nm],#26-Dichroic-650.csv
514.69,0.010995033794250042
514.89,0.0020590389742487524
515.09,0.00837790576921789
515.3,0.007828992833678874
515.5,0.0034776027718821045
515.7,0.010431984405745531
515.9,0.008744986619826766
516.11,0.0073065216882117695
516.31,0.007081686502510309
516.51,0.006177271988838562
516.71,0.0022585178229383653
516.91,0.002345232220449234
517.12,0.0065021080432832706
517.32,0.007740133952728313
517.52,0.007962475178784937
517.72,0.007406655541259046
517.92,0.004729091129280073
518.13,0.005906679362183427
518.33,0.0011393991951938432
518.53,0.0051865862048394735
518.73,0.006045146160387969
518.93,0.004174818238125947
519.14,0.007461503462658331
519.34,0.0047891172513316645
519.54,0.002413925179771897
519.74,0.0069415141846964285
519.94,0.004957264741953109
520.15,0.006258723372005638
520.35,0.0067507264662116945
520.55,0.0051846542955718495
520.75,0.006802561663516136
520.95,0.003609304075514451
521.16,0.0004003038160776162
521.36,0.005937750924855855
521.56,0.006491377401458198
521.76,0.005000434802832088
521.96,0.0037763109034128885
522.16,0.007893749670103239
522.37,0.0029329463656215205
522.57,0.004007834399745415
522.77,0.0021864337702027048
522.97,0.0033727732668998043
523.17,0.006430022330037564
523.37,0.006091407051432716
523.58,0.004276732376523602
523.78,0.003478455166732471
523.98,0.006660214183867239
524.18,0.0051318392910840145
524.38,0.00246166334675092
524.58,0.0032102080934232114
524.79,0.007290532801874183
524.99,0.00580082803072089
525.19,0.008826046285552645
525.39,0.00705169109246003
525.59,0.005354334877770657
525.79,0.005610877471595648
526.0,0.007214568908132255
526.2,0.005331829116291877
526.4,0.008239127309031032
526.6,0.005098691772356572
526.8,0.007296134458293904
527.0,0.003569703593757377
527.2,0.00782568548981895
527.41,0.005039690859244956
527.61,0.004247656201914836
527.81,0.003760543995618995
528.01,0.007359955136893417
528.21,0.0024426646354791313
528.41,0.005291887319120309
528.61,0.007240589299121614
528.82,0.004149419449855658
529.02,0.004063516235257647
529.22,0.004591746057425803
529.42,0.003087456065081905
529.62,0.005996910898373065
529.82,-0.0002702414913332397
530.02,0.0040605139976681035
530.22,0.005125177954926584
530.43,0.0072791614834269575
530.63,0.00463818154115048
530.83,0.006111953991574314
531.03,0.005525920914210906
531.23,0.006299779594915069
531.43,0.00249867407525126
531.63,0.0050074206260458005
531.83,0.00495245543115957
532.03,0.006875526282668495
532.24,0.00727964962053221
532.44,0.008278192150765574
532.64,0.0010264158828209677
532.84,0.004072118571564014
533.04,0.0038669707152961443
533.24,0.006793109488601478
533.44,0.002504272615308805
533.64,0.007007912730868203
533.84,0.005105820914405058
534.04,0.008032723556925678
534.25,0.0022120359476247766
534.45,0.005429756767084347
534.65,0.005387923999973892
534.85,0.0026034680505906353
535.05,0.008245345872847377
535.25,0.001551795365134792
535.45,0.005585305599240568
535.65,0.00710582366836465
535.85,0.0032626282895408367
536.05,0.009496215992484885
536.25,0.004498369164969035
536.46,0.00187349492628876
536.66,0.0017373844225786407
536.86,0.005325515503937509
537.06,0.009487051206932669
537.26,0.0037817934698194822
537.46,0.005878313514453559
537.66,0.008064482477513417
537.86,0.009258685096478822
538.06,0.006246611054983631
538.26,0.004073843411286779
538.46,0.007302498313265775
538.66,0.004573943745179388
538.86,0.0029217024301356606
539.07,0.00389214396518069
539.27,0.0054355047589236885
539.47,0.00716675652017425
539.67,0.003734907687408926
539.87,0.0057957535570418465
540.07,0.0059134793660946495
540.27,0.00579415828790711
540.47,0.004210501273357197
540.67,0.004462403985160159
540.87,0.0031763016032705133
541.07,0.004183259218522592
541.27,0.005395411650566828
541.47,0.005099239461011514
541.67,0.006916421397338631
541.87,0.006790929058364277
542.07,0.004012565025547991
542.27,0.005882126323249565
542.47,0.003352113701367248
542.67,0.0048360927614698
542.87,0.004263507580979553
543.08,0.00588399812731582
543.28,0.004534873046983778
543.48,0.004694290189377763
543.68,0.010169709421937814
543.88,0.004248737104340846
544.08,0.00443235724591798
544.28,0.0055978432933907725
544.48,0.005670047843531858
544.68,0.005992613728540213
544.88,0.0012269381602391283
545.08,0.0032731421894543118
545.28,0.0052111350838364365
545.48,0.0033364769716733183
545.68,0.001622151475984355
545.88,0.004619452309171901
546.08,0.0022872211814537785
546.28,0.006592245314882491
546.48,0.008681664598521769
546.68,0.003953715304411792
546.88,0.0015348429962058173
547.08,0.004859349490673597
547.28,0.0063724544392820106
547.48,0.0031040404809614722
547.68,0.0068025742220796685
547.88,0.004341720534590022
548.08,0.005724490332102097
548.28,0.0016355272569496641
548.48,0.0033439217180625705
548.68,0.003832834146284302
548.88,0.004234954731416698
549.08,0.006660420564887427
549.28,0.00565565453215201
549.48,0.0047586583602523885
549.68,0.004125133691849923
549.88,-0.00047211785921737523
550.08,0.0066986768963856035
550.28,0.0023474839984412776
550.48,0.005170232722501776
550.68,0.0064142314907114275
550.88,0.006304029651551525
551.08,0.0046442855903178915
551.28,0.005036771233401553
551.48,0.005820407168072423
551.68,0.008558238914734532
551.88,0.005007114003532295
552.08,0.005170773119499266
552.28,0.008948256897126132
552.48,0.005606284739351935
552.68,0.0029214824373320833
552.88,0.004216067132339313
553.08,0.004969522745818537
553.28,0.003103459014081157
553.48,0.006439548352085093
553.68,0.004394118200923636
553.88,0.008099049300899034
554.08,0.007211197803844087
554.28,0.005893179505294255
554.47,0.0048319586244608085
554.67,0.0060898191186977155
554.87,0.003475914953830664
555.07,0.004751696510899285
555.27,0.005261038934776578
555.47,0.0046919438680953305
555.67,0.004063973227331029
555.87,0.00127303217022427
556.07,0.003919447385404268
556.27,0.006729579010734774
556.47,0.006587790588902097
556.67,0.00423457853473813
556.87,0.005487339620363959
557.07,0.003903539683796865
557.27,0.0074631964843137714
557.47,0.0038296625507383453
557.67,0.003701733524109465
557.87,0.0016899678503823044
558.07,0.0028962215926035336
558.26,0.005817236745187412
558.46,0.006320777549902555
558.66,0.005080925075275986
558.86,0.0010594681549931707
559.06,0.0035723174200195445
559.26,0.00518890794321031
559.46,0.0063436515489187426
559.66,0.004278151209654777
559.86,0.0059226531737295845
560.06,0.0046919438680953305
560.26,0.003899187678348192
560.46,0.007014127403400038
560.66,0.00398202760981014
560.86,0.0033336306910414044
561.05,0.0034135090609555226
561.25,0.005512683891673853
561.45,0.006047442076973139
561.65,0.001622865138453898
561.85,0.006809921971333663
562.05,0.005016946965656935
562.25,0.0024122719147793978
562.45,0.004015611309097856
562.65,0.0069467615878940365
562.85,0.004577782077162864
563.05,0.005796420304837153
563.24,0.007047494957467179
563.44,0.002788706917296787
563.64,0.006084168664875848
563.84,0.004289441655607353
564.04,0.005216620086508566
564.24,0.006189947784511216
564.44,0.007329504841551637
564.64,0.007349801288080616
564.84,0.003602640064669152
565.03,0.007149551498453306
565.23,0.00356426343418663
565.43,0.006138790318618315
565.63,0.0053264925734067955
565.83,0.004535118560171168
566.03,0.008882019577537356
566.23,0.006783324534996487
566.43,0.008049529516638518
566.63,0.006335944705510964
566.82,0.006723100445981561
567.02,0.007373939079240973
567.22,0.005075821615146378
567.42,0.0007078057306705517
567.62,0.005205846306695617
567.82,0.003044677660543327
568.02,0.007485524753115323
568.22,0.005720327767549799
568.41,0.002676862368194238
568.61,0.0038413053927054794
568.81,0.005856509762649539
569.01,0.009202814071478709
569.21,0.005749681742470149
569.41,0.0027678318836748313
569.61,0.004896566959008922
569.8,0.007438493952527864
570.0,0.0036890568328610666
570.2,0.00390066360858708
570.4,0.005772520178332575
570.6,0.003068126864538468
570.8,0.004321592476940499
571.0,0.003838317059050901
571.19,0.007548634346623607
571.39,0.0062955348002132734
571.59,0.004180941893383736
571.79,0.005232852068519507
571.99,0.010735292935316639
572.19,0.005233857663818574
572.38,0.0020720176258614497
572.58,0.007676009339813791
572.78,0.0070547242820328555
572.98,0.004889925276254121
573.18,0.009142254425706785
573.38,0.004758005284212372
573.57,0.003765090987697321
573.77,0.00444808337152256
573.97,0.003412836987801906
574.17,0.004157748808668213
574.37,0.004570926249003783
574.57,0.005976694093545057
574.76,0.0043900948802841995
574.96,0.0067967684477239975
575.16,0.0071751133241112364
575.36,0.008204603707730894
575.56,0.006968071106352061
575.75,0.005249242874751047
575.95,0.00861674089102809
576.15,0.004576007052654139
576.35,0.008229883958670822
576.55,0.007372965519224591
576.74,0.003072752443445803
576.94,0.005166836301400949
577.14,0.008917757920880598
577.34,0.004195607694560578
577.54,0.008062176571382865
577.74,0.007445461101518686
577.93,0.009434394684067543
578.13,0.006711246175967804
578.33,0.010355896042463527
578.53,0.011033817737427103
578.72,0.0117282478346657
578.92,0.007925397662439635
579.12,0.008656314607870776
579.32,0.00856859114455133
579.52,0.010228076836043695
579.71,0.009176835871884956
579.91,0.008528808775075431
580.11,0.00879884639857231
580.31,0.005717523524288171
580.51,0.009937486125444626
580.7,0.008741957718613405
580.9,0.00861434957070532
581.1,0.011814803401926786
581.3,0.007564026144900766
581.49,0.007740527079690598
581.69,0.007630977064318239
581.89,0.007900804413118911
582.09,0.007576278401730718
582.29,0.00429278702431176
582.48,0.009787778904061396
582.68,0.005895474229747317
582.88,0.008749725581894024
583.08,0.005461761006848314
583.27,0.009324067685033391
583.47,0.009326472402538822
583.67,0.00481783700700841
583.87,0.006057918473119279
584.06,0.006249955608708611
584.26,0.005296355128150092
584.46,0.009228385603920728
584.66,0.005837629398768209
584.85,0.007305444607383007
585.05,0.006689887727461742
585.25,0.0031385731483177387
585.45,0.007057899457575049
585.64,0.006048062991715751
585.84,0.004844591504003758
586.04,0.005859889364491764
586.24,0.00828578426236644
586.43,0.002505209398943792
586.63,0.006688635580955924
586.83,0.0032287094023400516
587.03,0.00796453918063224
587.22,0.00553556869907607
587.42,0.004633234029694072
587.62,0.00622537131060254
587.82,0.008668523316193218
588.01,0.005144574177313502
588.21,0.004083157894381193
588.41,0.007702212903852185
588.6,0.003441827213416714
588.8,0.007610672155268466
589.0,0.004796734640241554
589.2,0.006373880050508859
589.39,0.007621777399686383
589.59,0.005798367200968785
589.79,0.007708692326443471
589.98,0.0017270134841580601
590.18,0.004194420535188115
590.38,0.005099643279605366
590.58,0.0065251261061605665
590.77,0.0060465554066285775
590.97,0.008224165436970863
591.17,0.006900933290978191
591.36,0.007289158216667266
591.56,0.005231010472350353
591.76,0.0062960298793728105
591.96,0.007341132906305111
592.15,0.009340537518154543
592.35,0.0036206604125217
592.55,0.006358490597551141
592.74,0.007540074022218803
592.94,0.00679366473144843
593.14,0.008393697134742688
593.33,0.006552501634910007
593.53,0.006225954403197514
593.73,0.008480180508557386
593.92,0.005569036541108544
594.12,0.009248430027748973
594.32,0.00830127649742968
594.51,0.00899473832537936
594.71,0.006954289163327522
594.91,0.006723701489947157
595.11,0.004114097915064497
595.3,0.010674829133296997
595.5,0.009519476692638217
595.7,0.009191346200658423
595.89,0.008860162062393925
596.09,0.007661428166132729
596.29,0.00683757239923391
596.48,0.011181172655988397
596.68,0.006391729937573604
596.88,0.007696462554478987
597.07,0.007153213495108099
597.27,0.013109196982377062
597.47,0.011268516411797817
597.66,0.015249933473444582
597.86,0.01551309985102333
598.06,0.012743040265911339
598.25,0.011904885884494693
598.45,0.013779908076077783
598.64,0.009272569550978011
598.84,0.01577930088417492
599.04,0.011336284467588859
599.23,0.015743623566588472
599.43,0.014386182725257515
599.63,0.011505435514466169
599.82,0.012942515821447573
600.02,0.01386483840031173
600.22,0.014821474003329177
600.41,0.014212679523298584
600.61,0.01322102738029086
600.81,0.013613131138895498
601.0,0.01483856396787811
601.2,0.013879352093887253
601.39,0.01542309406010293
601.59,0.0142508079816206
601.79,0.009994150331508836
601.98,0.011798270678684962
602.18,0.01321004006461122
602.38,0.013503845980654818
602.57,0.013863880037053428
602.77,0.016255552050742125
602.96,0.01049588296797518
603.16,0.009042300963094989
603.36,0.010334582573520037
603.55,0.01214197314511953
603.75,0.012010374881823554
603.95,0.013959875097424742
604.14,0.012937261776788713
604.34,0.011033438000520604
604.53,0.010986393781488758
604.73,0.009143860472883049
604.93,0.008962835596684099
605.12,0.011268222430935566
605.32,0.010578616272054716
605.51,0.01117184073013422
605.71,0.007838486390714654
605.91,0.008472350252436953
606.1,0.009507348283600048
606.3,0.011017562766815925
606.49,0.010324644984042654
606.69,0.010231659536759466
606.89,0.008476984261876019
607.08,0.005014625300561272
607.28,0.00833784960168599
607.47,0.010939705234151548
607.67,0.009224601744407262
607.87,0.006457269330854716
608.06,0.00769764049818999
608.26,0.0064741527540320525
608.45,0.00673895133668791
608.65,0.007824408287057067
608.84,0.008044687840271982
609.04,0.007933558688987341
609.24,0.009109791098710459
609.43,0.008632407627058363
609.63,0.009480565944848791
609.82,0.006735813008873966
610.02,0.009485987554582452
610.21,0.009846487754322465
610.41,0.009565809629761456
610.61,0.00982798859849638
610.8,0.009056188668445899
611.0,0.009435186737873481
611.19,0.008977307929508897
611.39,0.009665471032384099
611.58,0.011667308036220061
611.78,0.006747974163502284
611.98,0.009444211814676098
612.17,0.010986518907263276
612.37,0.011383462077670924
612.56,0.009610854816824969
612.76,0.012074653103401625
612.95,0.011186727251496303
613.15,0.013742222282840003
613.34,0.012773397909526281
613.54,0.011419604402640414
613.73,0.010701149127919809
613.93,0.011415726603990057
614.13,0.012664400547745308
614.32,0.009231729301203997
614.52,0.010962612989325729
614.71,0.010762160807050338
614.91,0.014065334504603701
