Wavelength [nm],#5-Filtre-vert.csv
811.84,0.7106077139165695
812.02,0.697555770395658
812.2,0.7330610569955582
812.38,0.7104043775877628
812.56,0.7329701379616906
812.74,0.7282336817270147
812.92,0.7350226191261758
813.1,0.7890054681327834
813.27,0.7666073445787619
813.45,0.7654376659366906
813.63,0.7413795802739122
813.81,0.773143931936142
813.99,0.7618318890340691
814.17,0.7775688176222816
814.35,0.7700276109829796
814.53,0.7671011223229596
814.7,0.7687668463897535
814.88,0.7540189567068902
815.06,0.7859233383285459
815.24,0.7871127505570279
815.42,0.7731536251125545
815.6,0.7639663625659449
815.78,0.7537528175513345
815.95,0.7884907160843827
816.13,0.7835000046965716
816.31,0.7794223756478459
816.49,0.7724309518336074
816.67,0.7813489836571208
816.85,0.8267629123661359
817.03,0.8098347365193241
817.2,0.8175178590002107
817.38,0.8181581291463366
817.56,0.8001207692314454
817.74,0.810139165883659
817.92,0.8064502569015752
818.1,0.8142861596426456
818.27,0.805637530134469
818.45,0.7776955085963068
818.63,0.785773576950966
818.81,0.8065755208901685
818.99,0.8257914492553691
819.17,0.817884048476908
819.34,0.8331017210435663
819.52,0.8272404270902994
819.7,0.8158379942841825
819.88,0.8423544974768616
820.06,0.8337358703100162
820.24,0.8318695565849825
820.41,0.8222096704397932
820.59,0.8181804987477334
820.77,0.8284607692710299
820.95,0.8167217565014272
821.13,0.8505988132332016
821.3,0.827181439322106
821.48,0.8466923706040426
821.66,0.8459086998065231
821.84,0.8409168769472105
822.02,0.8036651540960543
822.19,0.8193551625758915
822.37,0.8265279791311855
822.55,0.8158255925442434
822.73,0.8291681056832607
822.91,0.8391960863008017
823.08,0.8231424509897336
823.26,0.8389249545326736
823.44,0.8351335475040121
823.62,0.8118071663011825
823.8,0.8170283127729916
823.97,0.8320536043628576
824.15,0.8204658651591956
824.33,0.8115293774380284
824.51,0.8205010975585002
824.69,0.8226519733459939
824.86,0.8096374068840828
825.04,0.8204872004761891
825.22,0.7939214232765011
825.4,0.8196158996629567
825.57,0.7887851702957529
825.75,0.8354294742518413
825.93,0.8239374733048913
826.11,0.799970862037695
826.28,0.806649203296842
826.46,0.8136648345270001
826.64,0.8323742610337008
826.82,0.8042098356576953
826.99,0.8097077546151513
827.17,0.864183827721664
827.35,0.8140837891152648
827.53,0.8345719152383881
827.7,0.8256775155767462
827.88,0.8489547322297022
828.06,0.8392504381450615
828.24,0.8380623368169894
828.41,0.8045096820483302
828.59,0.7910684585631584
828.77,0.7983727927500951
828.95,0.7884625483301327
829.12,0.8026166939734894
829.3,0.8171311547824199
829.48,0.8049633974835436
829.66,0.8015069628664856
829.83,0.8065268840149998
830.01,0.8032964907049052
830.19,0.7805185677286426
830.36,0.7840537748025849
830.54,0.7697989755878765
830.72,0.807546071795959
830.9,0.7911193345509703
831.07,0.7920846888087537
831.25,0.795338544376948
831.43,0.7842787780588485
831.6,0.811121418778353
831.78,0.8178672379187721
831.96,0.7850837780949578
832.14,0.7802552848012005
832.31,0.7959165374963715
832.49,0.7959421876537457
832.67,0.7896194314735608
832.84,0.761215068620147
833.02,0.7745334086170376
833.2,0.7769367880807818
833.37,0.7599978161145721
833.55,0.7651529806881127
833.73,0.7377493113104778
833.91,0.7668575468204214
834.08,0.7728050685465285
834.26,0.7414232840029792
834.44,0.7317704511036092
834.61,0.7386752342947317
834.79,0.7309676398359165
834.97,0.7508341022011588
835.14,0.7513974871127347
835.32,0.7731223317877126
835.5,0.7503600631718235
835.67,0.7699531911908604
835.85,0.7506145166768642
836.03,0.7576638575494974
836.2,0.7610701253419833
836.38,0.7266954563530705
836.56,0.7560142668308124
836.73,0.6944020306907063
836.91,0.7178132841940122
837.09,0.7325497250507816
837.26,0.7184937569468188
837.44,0.717327073589911
837.62,0.7117059307726047
837.79,0.7268830718610774
837.97,0.7134369973951831
838.14,0.7193774119412898
838.32,0.7208155289374254
838.5,0.6829436560364863
838.67,0.7175968644448019
838.85,0.7309975154988194
839.03,0.7258498608390265
839.2,0.6970593589009032
839.38,0.7309995703584705
839.56,0.722034658147158
839.73,0.744886071500628
839.91,0.6980775762009084
840.08,0.6940982067411511
840.26,0.7244193046480121
840.44,0.7546443403807678
840.61,0.727125735061931
840.79,0.7250879256989021
840.97,0.7211183626599326
841.14,0.6944265982390142
841.32,0.7097595946378608
841.49,0.7087833254906587
841.67,0.7258065131929765
841.85,0.7276402204032233
842.02,0.7228261499638674
842.2,0.7391901326206549
842.37,0.7245588554621827
842.55,0.7616478692009122
842.73,0.7207586452502488
842.9,0.7061044822516058
843.08,0.699552481432264
843.25,0.7264520389631831
843.43,0.7100636256103771
843.61,0.7082468053996052
843.78,0.7508909995844484
843.96,0.6971812593559894
844.13,0.7364950166782964
844.31,0.7230973268245098
844.49,0.7291201083869908
844.66,0.7046845707778581
844.84,0.712172587463269
845.01,0.7077094432438079
845.19,0.7051668328242596
845.37,0.7002107739816675
845.54,0.6711718564753708
845.72,0.6817002285747715
845.89,0.7097930741887718
846.07,0.6912560308668343
846.24,0.7176028950085627
846.42,0.7286221743964173
846.59,0.6755562467338324
846.77,0.7277306410673704
846.95,0.6893284386086472
847.12,0.6934566424816427
847.3,0.7091023136457764
847.47,0.7277756923930606
847.65,0.7285536084311355
847.82,0.7152646334384234
848.0,0.7240489160810498
848.17,0.7506767727382849
848.35,0.7467702162720669
848.53,0.7418646680567151
848.7,0.7522964157601294
848.88,0.7389414601683545
849.05,0.7395649005933174
849.23,0.7276397865305663
849.4,0.7134695202270139
849.58,0.7437353034470537
849.75,0.7157052578777098
849.93,0.7425505483785408
850.1,0.6896442694854578
850.28,0.7010684875569974
850.45,0.6975257983701086
850.63,0.6632887050057141
850.8,0.6808867519624607
850.98,0.7045659929019996
851.16,0.7145864905906708
851.33,0.729737961374876
851.51,0.7236722370256989
851.68,0.7366640504479147
851.86,0.703795439419512
852.03,0.7390489515460636
852.21,0.7280725922278973
852.38,0.6874267369035487
852.56,0.7077812138417567
852.73,0.7255662841917776
852.91,0.7402270271148705
853.08,0.6914138884219881
853.26,0.6816614457928346
853.43,0.6995669096198068
853.61,0.7411619711788584
853.78,0.7161968259774377
853.96,0.770594691164726
854.13,0.7528742722425492
854.31,0.7167422835707264
854.48,0.7268726831402789
854.66,0.704990248785485
854.83,0.7309019892042332
855.0,0.7523097851596837
855.18,0.7494627711960019
855.35,0.7285095462413559
855.53,0.7407994907393793
855.7,0.7072665439883931
855.88,0.7788032324606063
856.05,0.7464426489795303
856.23,0.7124874278934253
856.4,0.7136661528259802
856.58,0.744926782195708
856.75,0.7550985751054741
856.93,0.7637097047799822
857.1,0.7956503219753814
857.28,0.783104750400655
857.45,0.7628025103068173
857.62,0.7726432161170957
857.8,0.7613342447026658
857.97,0.7491779310494763
858.15,0.727423780034072
858.32,0.8027990088032422
858.5,0.7300192556348313
858.67,0.7027715286969768
858.85,0.7008828351390634
859.02,0.7550774128469234
859.19,0.7166409526620957
859.37,0.7118202594924704
859.54,0.7160807292895695
859.72,0.7423436707103396
859.89,0.7261391060591942
860.07,0.7354711580504549
860.24,0.7543548951736249
860.41,0.7729604971149578
860.59,0.6968569923246801
860.76,0.7068427825155322
860.94,0.748289793361079
861.11,0.705202412078064
861.29,0.7135304894996474
861.46,0.7305300268234908
861.63,0.7001285595771137
861.81,0.7501975887410167
861.98,0.7723812830243204
862.16,0.6907443884606459
862.33,0.7285098727359932
862.5,0.7601530389067959
862.68,0.797494426826588
862.85,0.7729662639253032
863.03,0.7537805852894699
863.2,0.788337165311315
863.37,0.7650791254369356
863.55,0.7668637904360202
863.72,0.7549915721967918
863.9,0.7616422639523145
864.07,0.7825402098089431
864.24,0.7510688620967194
864.42,0.7890112922885858
864.59,0.7614745226436536
864.77,0.7483208607252205
864.94,0.737098475364908
865.11,0.7212738146286088
865.29,0.7437511759818524
865.46,0.7196376879260435
865.63,0.7674937273487594
865.81,0.7849885529067244
865.98,0.7532152730046346
866.16,0.7401416187217346
866.33,0.7412648371599169
866.5,0.6700379187776035
866.68,0.7159820344275883
866.85,0.6729106359137175
867.02,0.7397256432326553
867.2,0.7119759256273847
867.37,0.7483766629914657
867.54,0.719725555290738
867.72,0.755600231710226
867.89,0.7508038959089574
868.06,0.7021863883663318
868.24,0.7119564392748838
868.41,0.7207024049500361
868.59,0.7127386707567785
868.76,0.7381861474457646
868.93,0.7287037429008763
869.11,0.7230812737552311
869.28,0.7383129032781602
869.45,0.713199966442877
869.63,0.8040700690130002
869.8,0.7624599328768594
869.97,0.7469634338723027
870.15,0.696889810885109
870.32,0.6776154758982835
870.49,0.7408421153894607
870.66,0.750873734205574
870.84,0.736514315581625
871.01,0.7820428803263805
871.18,0.7428989242465853
871.36,0.7346818036845962
871.53,0.7692525571967262
871.7,0.7750372886874621
871.88,0.7277932403619959
872.05,0.7738970100229033
872.22,0.7231420390887588
872.4,0.729402721156432
872.57,0.7682273261956498
872.74,0.6701761001372657
872.92,0.7691505142054125
873.09,0.7389258688588802
873.26,0.763983186266019
873.43,0.7697391181379939
873.61,0.7452617345283529
873.78,0.7572732480234985
873.95,0.7872144781689616
874.13,0.7579241952532202
874.3,0.7939527270346363
874.47,0.7867682427425541
874.64,0.8505412685161922
874.82,0.7548657072445966
874.99,0.775438998777917
875.16,0.7999236131499703
875.34,0.7724369792566409
875.51,0.8126126222900156
875.68,0.7997672157636008
875.85,0.8077027594555202
876.03,0.8103082734251249
876.2,0.7795111024176932
876.37,0.8235483266645975
876.54,0.792317384659496
876.72,0.7809087970420951
876.89,0.7771953868224696
877.06,0.7797274655617824
877.23,0.8355915229319921
877.41,0.7767355699138966
877.58,0.7610997575012152
877.75,0.8364691736087683
877.92,0.7679549154388089
878.1,0.7757970994340698
878.27,0.8631590005252495
878.44,0.8373480338110989
878.61,0.8147074893371131
878.79,0.8040134154147481
878.96,0.8142031553831126
879.13,0.8528478584292538
879.3,0.8202019183129764
879.48,0.8049128464177282
879.65,0.8581129594546666
879.82,0.8210612856319468
879.99,0.8261180721419449
880.16,0.8075804093777195
880.34,0.8100327941251071
880.51,0.8244068068166763
880.68,0.8434894043216309
880.85,0.8379229419267774
881.03,0.8478690349209294
881.2,0.8020487092895109
881.37,0.8661776504297994
881.54,0.8466890829391578
881.71,0.905468078474341
881.89,0.8992395010408347
882.06,0.8543009335285728
882.23,0.8859182590060676
882.4,0.7875530143188136
882.57,0.9032678179088749
882.75,0.872187150226867
882.92,0.8397480198603153
883.09,0.8434187474416701
883.26,0.899134118477696
883.43,0.9040632610603326
883.61,0.8339878987029811
883.78,0.8575735140217864
883.95,0.8211844919356136
884.12,0.9202179771796893
884.29,0.8780122799836267
884.47,0.8139075275329519
884.64,0.8600415100835723
884.81,0.8886344909344945
884.98,0.8714713835735359
885.15,0.8173509712974494
885.32,0.8839876208949144
885.5,0.8125799969385396
885.67,0.8884089544557853
885.84,0.8510096298984773
886.01,0.8711424683567354
886.18,0.8865217346935305
886.35,0.8733777997080816
886.53,0.8174147608276786
886.7,0.8772972807800824
886.87,0.8479768410763294
887.04,0.9240854651183145
887.21,0.8291181281911466
887.38,0.8641398256717084
887.55,0.9226605721047015
887.73,0.8722960394295562
887.9,0.879560487543622
888.07,0.8717794199336778
888.24,0.8871813492529662
888.41,0.8991397857264657
888.58,0.9637322200777386
888.75,0.8884877657440834
888.93,0.9136087533108574
889.1,0.9161361157004501
889.27,0.9044201825131216
889.44,0.9159196851524901
889.61,0.901180809348722
889.78,0.9280923787528869
889.95,0.8916175424790357
890.12,0.9482287482089853
890.3,0.9805504487311538
890.47,0.9341205395658146
890.64,0.9433265008840176
890.81,0.9966119734645212
890.98,0.8873056945744129
891.15,0.9453066231526809
891.32,0.9295978389744337
891.49,0.9071211896870504
891.66,0.8414141224597024
891.84,0.9332960089578501
892.01,0.8775907157324838
892.18,0.917729441358432
892.35,0.9301429228634056
892.52,0.8518096428505781
892.69,0.9142675343230445
892.86,0.8870849457876863
893.03,0.9835970781557923
893.2,0.9113272559018685
893.37,0.9644235422090517
893.55,0.8432587111747873
893.72,0.8698701533692861
893.89,0.8844266176000739
894.06,0.9035200255803344
894.23,0.9315919204894753
894.4,1.0057308480418228
894.57,0.99885775800083
894.74,0.9041142027033059
894.91,0.9158799992037107
895.08,0.9362266792705066
895.25,0.9420764714774218
895.42,0.9039611795566018
895.59,0.9617897318494784
895.76,0.8673699557645407
895.94,0.950523903806367
896.11,0.9466971121792218
896.28,0.9522941290031961
896.45,0.9115656633882544
896.62,0.9207179801838161
896.79,0.9260104178548344
896.96,0.9011149551350184
897.13,0.9207772336479738
897.3,0.9158668947143978
897.47,0.8971871385014987
897.64,0.930864779256816
897.81,1.0149724652056245
897.98,0.922171414859154
898.15,0.8908843412432303
898.32,0.9148906392823872
898.49,0.9569620579773715
898.66,0.9429245386043464
898.83,0.9110800765852011
899.0,0.9396158500636113
899.17,0.933789000184244
899.34,0.8873199723322422
899.51,0.9173420430228629
899.68,0.9139338770417947
899.85,0.946799834148164
900.02,0.9792064998387194
900.19,0.9799867718321013
900.36,0.9626901083731564
900.53,1.0317472927414189
900.7,0.9879270993674032
900.87,0.947692353398462
901.04,1.0
901.21,0.9815202106716437
901.38,0.9270445981610129
901.55,0.969051075929697
901.72,0.981517449673991
901.89,0.8833813718724205
902.06,1.0284709171629447
902.23,0.9330983620529738
902.4,0.9295842568011885
902.57,0.9972085410610556
902.74,0.9292007659795379
